MJD,MAG,MAGERR,FLT,TELESCOPE,INSTRUMENT,ULIM,FLUXCAL,FLUXCALERR,MAGSYS,SHIFTMAG,flux_zero_point,photometry,flux_err,flux,diffim
58859.0519359,15.0741083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58859.2983551,14.850608300000001,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58859.6899827,14.729408300000001,0.0094036470749598,r,Siding Spring 1m,,,,,,,,,,,
58860.04928099999,14.6007083,0.008272158102188327,r,Siding Spring 1m,,,,,,,,,,,
58860.0760803,14.5963083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58860.0777727,14.5852083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58861.05171740001,14.315508300000001,0.008272158102188327,r,Siding Spring 1m,,,,,,,,,,,
58861.29286059999,14.2708083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58861.34990750001,14.2773083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58861.3509095,14.3261083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58861.6845061,14.2490083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58862.364997,14.1411083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58862.36600549999,14.1551083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58864.31037130001,13.847608300000001,0.03280900959431723,r,Siding Spring 1m,,,,,,,,,,,
58864.75494299999,13.8946083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58866.30501519999,13.7722083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58867.3022233,13.8363083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58867.4000726,13.8311083,0.00751190291321713,r,Siding Spring 1m,,,,,,,,,,,
58867.40072760001,13.8654083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58868.273863,13.9536083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58869.2713132,14.0919083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58869.3597977,13.9523083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58869.3604354,13.9433083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58870.2682439,14.2741083,0.00783764220337341,r,Siding Spring 1m,,,,,,,,,,,
58871.266337,14.275908300000001,0.008272158102188327,r,Siding Spring 1m,,,,,,,,,,,
58871.31788709999,14.1900083,0.008272158102188327,r,Siding Spring 1m,,,,,,,,,,,
58871.3185712,14.1996083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58872.2886245,14.2300083,0.008272158102188327,r,Siding Spring 1m,,,,,,,,,,,
58873.08939,14.3649083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58873.09568969999,14.4112083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58873.0963314,14.4334083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58874.28369809999,14.4921083,0.0094036470749598,r,Siding Spring 1m,,,,,,,,,,,
58875.2553907,14.7357083,0.008799353187956488,r,Siding Spring 1m,,,,,,,,,,,
58876.0309755,14.812908300000002,0.010071186059248435,r,Siding Spring 1m,,,,,,,,,,,
58876.0316247,14.7940083,0.0094036470749598,r,Siding Spring 1m,,,,,,,,,,,
58876.33627030001,14.894108300000001,0.013169218780550348,r,Siding Spring 1m,,,,,,,,,,,
58877.0284221,14.8932083,0.010071186059248435,r,Siding Spring 1m,,,,,,,,,,,
58877.0290738,14.910008300000001,0.010071186059248435,r,Siding Spring 1m,,,,,,,,,,,
58877.2581569,14.9545083,0.011551131561886047,r,Siding Spring 1m,,,,,,,,,,,
58877.2647556,14.9204083,0.011551131561886047,r,Siding Spring 1m,,,,,,,,,,,
58878.3413857,15.0994083,0.0094036470749598,r,Siding Spring 1m,,,,,,,,,,,
58880.12023099999,15.234708300000001,0.014015327081805832,r,Siding Spring 1m,,,,,,,,,,,
58880.1208789,15.2891083,0.013169218780550348,r,Siding Spring 1m,,,,,,,,,,,
58881.99552230001,15.5394083,0.012346220035298153,r,Siding Spring 1m,,,,,,,,,,,
58882.0910827,15.4759083,0.012346220035298153,r,Siding Spring 1m,,,,,,,,,,,
58882.0917389,15.4753083,0.012346220035298153,r,Siding Spring 1m,,,,,,,,,,,
58883.0119796,15.509208300000001,0.014880444106611872,r,Siding Spring 1m,,,,,,,,,,,
58883.11994630001,15.6157083,0.012346220035298153,r,Siding Spring 1m,,,,,,,,,,,
58883.1205983,15.5561083,0.012346220035298153,r,Siding Spring 1m,,,,,,,,,,,
58883.99770959999,15.6628083,0.014880444106611872,r,Siding Spring 1m,,,,,,,,,,,
58883.9987053,15.6908083,0.014015327081805832,r,Siding Spring 1m,,,,,,,,,,,
58884.3714602,15.6911083,0.011551131561886047,r,Siding Spring 1m,,,,,,,,,,,
58882.32175000001,18.517791374697346,0.04100048780197621,u,Swope,,0.0,,,,,,,,,
58904.32738,19.131511706561042,0.06600030302960737,u,Swope,,0.0,,,,,,,,,
58911.20412999999,19.080514422645642,0.08900022471881743,u,Swope,,0.0,,,,,,,,,
58912.27400000001,19.324089064789106,0.11100018018003394,u,Swope,,0.0,,,,,,,,,
58910.25044999999,19.11499313453081,0.0920002173910475,u,Swope,,0.0,,,,,,,,,
58896.29452999997,18.901894774901304,0.11000018181803155,u,Swope,,0.0,,,,,,,,,
58905.29418,19.179841265959165,0.068000294117011,u,Swope,,0.0,,,,,,,,,
58872.35487000001,16.639825483836617,0.0002,u,Swope,,0.0,,,,,,,,,
58903.27644,19.07498221231222,0.09500021052608251,u,Swope,,0.0,,,,,,,,,
58907.36594,18.908851467284997,0.07400027026977671,u,Swope,,0.0,,,,,,,,,
58909.36148999999,19.12284659503404,0.06600030302960737,u,Swope,,0.0,,,,,,,,,
58908.31056000001,19.173706900593107,0.1000001999998,u,Swope,,0.0,,,,,,,,,
58906.28275000001,19.29722817108921,0.07700025973982166,u,Swope,,0.0,,,,,,,,,
58893.29360999999,17.064091321345867,0.0002,u,Swope,,0.0,,,,,,,,,
58876.36632000001,17.992252067050707,0.031000645154577025,u,Swope,,0.0,,,,,,,,,
58885.35848,18.645383390537347,0.06900028985446366,u,Swope,,0.0,,,,,,,,,
58895.28938,19.07336490633118,0.08500023529379198,u,Swope,,0.0,,,,,,,,,
58857.301418298615,15.9339578,0.08980356340368686,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,3164.7232124748,38271.2868156719,False
58861.04904650463,15.252568928921999,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,71699.4044644808,71699.4044644808,False
58929.4969775,16.8154589135926,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,16996.5021900485,16996.5021900485,False
58935.6176117014,15.410947925151799,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,61967.49636079031,61967.49636079031,False
58935.63823969906,15.5250739708339,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,55784.4983100328,55784.4983100328,False
58943.45874420138,15.1962400012832,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,75517.41570701731,75517.41570701731,False
58876.328744201375,14.5503433194681,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,136900.73891164802,136900.73891164802,False
58902.2362787963,15.3329385634591,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,66583.6646989163,66583.6646989163,False
58952.44129510416,16.6006428000905,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,20715.0506711074,20715.0506711074,False
58919.139339097215,16.3369426799099,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,26409.856901073,26409.856901073,False
58895.28822439815,15.9684047246157,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,37083.5438330156,37083.5438330156,False
58910.15639540509,16.295957861304704,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,27425.8423640034,27425.8423640034,False
58906.09869439816,16.1522381456238,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,31307.46197327549,31307.46197327549,False
58923.137844097226,16.5314139078277,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,22078.9063242284,22078.9063242284,False
58884.36816700232,16.247132162960202,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,28687.3382924925,28687.3382924925,False
58860.41980019676,-11.2648524279801,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2900574944672380.0,2900574944672380.0,False
58966.346135,16.8527538464727,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,16422.5873839846,16422.5873839846,False
58974.1101612037,16.1637979133356,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,30975.901503175297,30975.901503175297,False
58980.75848819444,17.402044205029195,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9902.057365300809,9902.057365300809,False
58988.31293120369,16.5689864623887,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,21327.9215709764,21327.9215709764,False
58996.500455196765,17.221712019017804,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,11691.179066818,11691.179066818,False
59002.74310659723,18.711353391200305,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2964.843428705089,2964.843428705089,False
59007.704254305565,19.312971780492102,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,1703.54812879178,1703.54812879178,False
59014.79388209488,19.543433966433902,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,1377.74718840844,1377.74718840844,False
59026.33888719908,18.433993224804897,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,3827.76996237185,3827.76996237185,False
59032.34021680556,19.8219075156457,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,1066.05623302544,1066.05623302544,False
59202.09216739582,18.3540247060354,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4120.34173805628,4120.34173805628,False
59208.06814390048,18.3660088736456,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4075.11219885548,4075.11219885548,False
59213.44986959492,17.104487024630803,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,13024.1176349419,13024.1176349419,False
59214.04850540508,17.261600334341402,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,11269.4568824225,11269.4568824225,False
59220.36719239582,17.93166454173,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,6079.632155047912,6079.632155047912,False
59226.1041625,18.2991848543579,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4333.80312353926,4333.80312353926,False
59227.71212269675,18.2688869776138,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4456.44272181613,4456.44272181613,False
59232.37050709489,17.6504866509799,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,7876.775355105741,7876.775355105741,False
59236.05943780094,17.8156558187444,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,6765.202372536801,6765.202372536801,False
59245.420293101866,18.2856880744301,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4388.01284516314,4388.01284516314,False
59252.05251640046,18.693325058507302,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,3014.4847878000896,3014.4847878000896,False
59257.33005359952,18.262126753539,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4484.27686433752,4484.27686433752,False
59262.21783060184,18.079674757150304,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,5304.85132952392,5304.85132952392,False
59267.11713299768,17.4336194936726,1.0860000184162062,u,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9618.23364133609,9618.23364133609,False
58897.31652000001,17.9495578,0.021617606250461708,u,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,118.98212982728998,5977.54080011934,False
58921.250620000006,17.971457800000003,0.0670824120019547,u,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,361.909770668996,5858.99859631076,False
58935.63823969906,15.5250739706532,0.36200005524861456,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,18594.8327731063,55784.4983193189,False
58935.6176117014,15.410947924970099,0.36200005524861456,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,20655.832123719298,61967.4963711578,False
58929.4969775,17.4644578,0.0920066959519795,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,791.9997155393338,9348.3818138198,False
58943.45874420138,15.1961094419339,0.36200005524861456,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,25175.4990641356,75526.4971924068,False
58861.04904650463,14.6290578,0.030780675756064867,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,3609.11063845666,127338.88381133,False
58857.301418298615,15.9339578,0.08980356340368686,u,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,3164.7232124748,38271.2868156719,False
58857.3,15.711082870529447,0.40281473252978583,z,Synthetic,Synthetic,0.0,,,,,,,,,
58864.6,13.977931654105397,0.3504278672603595,z,Synthetic,Synthetic,0.0,,,,,,,,,
58868.6,13.983099059562017,0.3505586605222561,z,Synthetic,Synthetic,0.0,,,,,,,,,
58870.5,13.972113721804913,0.3502462033452892,z,Synthetic,Synthetic,0.0,,,,,,,,,
58880.4,14.894800614612464,0.37334789957586945,z,Synthetic,Synthetic,0.0,,,,,,,,,
58862.53465278001,14.233851900000001,0.02746452822168988,z,Thacher,,0.0,,,,68.2657,,,,,
58864.3432716033,13.991551900000001,0.0172704580857022,z,Thacher,,0.0,,,,68.0234,,,,,
58866.3293865733,13.9431519,0.03311930388293198,z,Thacher,,0.0,,,,67.975,,,,,
58867.3558526233,13.9326519,0.019357333227746014,z,Thacher,,0.0,,,,67.9645,,,,,
58871.34196759329,14.1593519,0.019956502204795307,z,Thacher,,0.0,,,,68.1912,,,,,
58872.3373109567,14.2152519,0.01759403678551344,z,Thacher,,0.0,,,,68.2471,,,,,
58873.4061998467,14.2618519,0.01606134527398001,z,Thacher,,0.0,,,,68.2937,,,,,
58874.2935416667,14.3896519,0.020775862677876938,z,Thacher,,0.0,,,,68.4215,,,,,
58876.2930015467,14.5063519,0.0384355203555253,z,Thacher,,0.0,,,,68.5382,,,,,
58878.28990355,14.6032519,0.046372331293671236,z,Thacher,,0.0,,,,68.6351,,,,,
58880.29112268669,14.919151900000001,0.02296707082847092,z,Thacher,,0.0,,,,68.95100000000001,,,,,
58881.2873379633,14.9738519,0.021663223243321848,z,Thacher,,0.0,,,,69.0057,,,,,
58886.28745370329,15.1951519,0.032459516157977465,z,Thacher,,0.0,,,,69.227,,,,,
58890.28629244,15.4538519,0.05349557386401234,z,Thacher,,0.0,,,,69.4857,,,,,
58892.27167438,15.382551900000001,0.034254183875258214,z,Thacher,,0.0,,,,69.4144,,,,,
58893.25444830001,15.467851900000001,0.03855811870099473,z,Thacher,,0.0,,,,69.4997,,,,,
58894.26197916671,15.397751900000001,0.02608106685107034,z,Thacher,,0.0,,,,69.4296,,,,,
58898.2470486133,15.486951900000001,0.031971225568626443,z,Thacher,,0.0,,,,69.5188,,,,,
58899.23968364329,15.5026519,0.0351888683661467,z,Thacher,,0.0,,,,69.5345,,,,,
58900.3497878067,15.4757519,0.030070665107376656,z,Thacher,,0.0,,,,69.5076,,,,,
58903.2974074067,15.7411519,0.04567973783298236,z,Thacher,,0.0,,,,69.773,,,,,
58905.5776350333,15.5599519,0.14871013448988596,z,Thacher,,0.0,,,,69.5918,,,,,
58942.517165023135,16.926151899999997,0.04937180509116514,z,GPC1,,0.0,,,,,27.5,YSE - Pan-STARRS1,749.1195350941209,16474.0355943576,True
