event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2015bn,57232.370,18.327,0.345,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57232.3701,19.997,0.209,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.3719,18.460,0.282,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.3762,20.157,0.201,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57236.71,18.71,0.10,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57236.71,18.39,0.10,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57236.71,18.53,0.09,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57330.722,19.916,0.237,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57330.7224,20.194,0.216,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57335.787,19.726,0.214,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57335.7870,19.797,0.168,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57357.7291,19.918,0.105,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57373.33,20.67,0.14,F,g',,NTT,"2016ApJ...826...39N,2016ApJ...828L..18N"
SN2015bn,57373.33,20.18,0.10,F,i',,NTT,"2016ApJ...826...39N,2016ApJ...828L..18N"
SN2015bn,57373.33,20.50,0.13,F,r',,NTT,"2016ApJ...826...39N,2016ApJ...828L..18N"
SN2015bn,57373.33,21.24,0.05,F,u',,NTT,"2016ApJ...826...39N,2016ApJ...828L..18N"
SN2015bn,57373.33,19.96,0.13,F,z',,NTT,"2016ApJ...826...39N,2016ApJ...828L..18N"
SN2015bn,57378.08,18.76,,T,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57379.20,19.45,0.08,F,J,,NOT,2016ApJ...826...39N
SN2015bn,57379.20,18.88,0.06,F,K,,NOT,2016ApJ...826...39N
SN2015bn,57390.3361,20.604,0.235,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57390.3379,19.985,0.223,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57390.3387,20.285,0.212,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57390.3433,19.575,0.289,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57390.3456,21.537,0.328,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57401.58,21.02,0.15,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57401.58,20.52,0.15,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57401.58,20.66,0.16,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57401.58,20.45,0.16,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57403.50,21.09,0.15,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57403.50,20.63,0.16,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57403.50,20.82,0.16,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57403.50,20.46,0.20,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57404.30,19.47,0.32,F,H,,SOFI,2016ApJ...828L..18N
SN2015bn,57404.30,19.88,0.28,F,J,,SOFI,2016ApJ...828L..18N
SN2015bn,57404.30,18.99,0.34,F,K,,SOFI,2016ApJ...828L..18N
SN2015bn,57409.47,20.61,0.19,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57409.47,20.85,0.21,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57409.47,20.57,0.23,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57423.22,21.31,0.23,F,g',,NTT,2016ApJ...828L..18N
SN2015bn,57423.22,21.12,0.28,F,i',,NTT,2016ApJ...828L..18N
SN2015bn,57423.22,21.47,0.22,F,r',,NTT,2016ApJ...828L..18N
SN2015bn,57423.22,22.06,0.4,F,u',,NTT,2016ApJ...828L..18N
SN2015bn,57423.22,20.62,0.26,F,z',,NTT,2016ApJ...828L..18N
SN2015bn,57423.52,21.21,0.06,F,r',,PS1,2016ApJ...826...39N
SN2015bn,57425.63,21.32,0.18,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57425.63,21.27,0.19,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57425.63,21.34,0.19,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57433.21,20.03,0.27,F,H,,SOFI,2016ApJ...828L..18N
SN2015bn,57433.21,20.30,0.30,F,J,,SOFI,2016ApJ...828L..18N
SN2015bn,57433.21,19.53,0.33,F,K,,SOFI,2016ApJ...828L..18N
SN2015bn,57433.55,21.62,0.20,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57433.55,21.39,0.19,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57433.55,21.56,0.21,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57433.55,20.54,0.22,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57437.72,21.59,0.19,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57437.72,21.31,0.20,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57437.72,21.49,0.20,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57437.72,20.97,0.26,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57444.24,21.68,0.29,F,g',,NTT,2016ApJ...828L..18N
SN2015bn,57444.24,21.46,0.21,F,r',,NTT,2016ApJ...828L..18N
SN2015bn,57444.24,22.58,0.4,F,u',,NTT,2016ApJ...828L..18N
SN2015bn,57444.24,21.04,0.28,F,z',,NTT,2016ApJ...828L..18N
SN2015bn,57450.52,21.63,0.18,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57450.52,21.36,0.18,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57450.52,21.59,0.21,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57456.27,22.02,0.23,F,g',,NTT,2016ApJ...828L..18N
SN2015bn,57456.27,21.59,0.20,F,i',,NTT,2016ApJ...828L..18N
SN2015bn,57456.27,21.55,0.25,F,r',,NTT,2016ApJ...828L..18N
SN2015bn,57458.57,21.96,0.21,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57458.57,21.55,0.26,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57458.57,21.61,0.22,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57465.53,22.12,0.24,F,g',,LCOGT,2016ApJ...828L..18N
SN2015bn,57465.53,21.49,0.23,F,i',,LCOGT,2016ApJ...828L..18N
SN2015bn,57465.53,22.12,0.23,F,r',,LCOGT,2016ApJ...828L..18N
SN2015bn,57465.53,21.56,0.26,F,z',,LCOGT,2016ApJ...828L..18N
SN2015bn,57488.15,21.96,0.22,F,g',,NTT,2016ApJ...828L..18N
SN2015bn,57488.15,21.91,0.17,F,i',,NTT,2016ApJ...828L..18N
SN2015bn,57488.15,22.17,0.21,F,r',,NTT,2016ApJ...828L..18N
SN2015bn,57488.15,22.98,0.3,F,u',,NTT,2016ApJ...828L..18N
SN2015bn,57488.15,21.79,0.29,F,z',,NTT,2016ApJ...828L..18N
SN2015bn,57492.14,20.83,0.34,F,H,,SOFI,2016ApJ...828L..18N
SN2015bn,57492.14,20.72,0.29,F,J,,SOFI,2016ApJ...828L..18N
SN2015bn,57492.14,20.20,0.36,F,K,,SOFI,2016ApJ...828L..18N
SN2015bn,57785.30,23.57,0.09,F,r,LDSS,Magellan,2018arXiv180902755N
SN2015bn,57905.28,23.72,0.06,F,F775W,ACS,HST,2018arXiv180902755N
SN2015bn,57905.35,24.12,0.04,F,F625W,ACS,HST,2018arXiv180902755N
SN2015bn,57905.41,24.25,0.04,F,F475W,ACS,HST,2018arXiv180902755N
SN2015bn,58195.69,24.61,0.14,F,r,LDSS,Magellan,2018arXiv180902755N
SN2015bn,58291.22,24.66,0.17,F,F775W,ACS,HST,2018arXiv180902755N
SN2015bn,58291.29,24.75,0.17,F,F625W,ACS,HST,2018arXiv180902755N
SN2015bn,58291.35,25.11,0.18,F,F475W,ACS,HST,2018arXiv180902755N
