Mej,Mstar,Z_str,Age(yr),DLog10(R2/Rsun),log(BinarySep/Rsun),Z
11.40255,35.0,z040,4671295.0,1.55958,2.093796,0.04
12.806830000000001,150.0,z040,1718105.0,1.25969,3.86754,0.04
11.315825,30.0,z040,5290563.0,0.32305,3.954937,0.04
10.928325000000001,200.0,z040,888.1927,1.48726,1.484171,0.04
12.06324,200.0,z040,1334521.0,1.89304,3.322165,0.04
14.54076,100.0,z040,2332342.0,1.63584,4.557872,0.04
5.638305,21.0,z040,7470475.0,0.92799,1.819057,0.04
13.491495,120.0,z040,2042527.0,1.63731,2.992928,0.04
4.10907,17.0,z040,10605360.0,0.54354,2.674231,0.04
12.806830000000001,150.0,z040,1718105.0,1.0843,3.552536,0.04
4.699805,18.0,z040,8913000.0,0.47649,2.764595,0.04
6.97044,23.0,z040,6790877.0,1.1673,2.95388,0.04
0.846345,10.0,z040,25471060.0,0.47809,1.680435,0.04
3.83044,17.0,z040,9534545.0,0.62372,1.666246,0.04
12.79034,100.0,z040,3021500.0,1.33062,2.724749,0.04
8.51247,30.0,z040,5088073.0,0.32483,1.426895,0.04
11.80829,300.0,z040,1032466.0,1.0801,4.971748,0.04
14.26804,80.0,z040,2731289.0,1.57547,3.208578,0.04
14.54076,100.0,z040,2332342.0,0.88008,4.24395,0.04
10.93591,21.0,z040,2984.863,0.57798,1.113692,0.04
12.51698,40.0,z040,4353695.0,1.30753,2.042004,0.04
4.895630000000001,23.0,z040,7175024.0,0.70917,1.440791,0.04
7.72259,25.0,z040,6241999.0,0.75538,2.636606,0.04
11.99377,24.0,z040,4546174.0,0.57884,1.262028,0.04
6.265485,22.0,z040,7110009.0,0.70865,2.428245,0.04
14.26804,80.0,z040,2731289.0,0.79217,2.707807,0.04
4.86399,19.0,z040,8354656.0,0.75386,2.015302,0.04
12.1302,200.0,z040,1334521.0,0.87487,4.335012,0.04
11.85634,35.0,z040,4655572.0,0.8959,2.804365,0.04
15.447610000000001,50.0,z040,3823432.0,1.41502,2.050616,0.04
18.58632,20.0,z040,4120067.0,0.76831,1.276344,0.04
20.135405,60.0,z040,3410011.0,0.71587,3.652128,0.04
19.80294,60.0,z040,3409602.0,1.69216,2.619919,0.04
9.65143,30.0,z040,5267689.0,1.38553,2.431616,0.04
2.5929349999999998,14.0,z040,12380300.0,0.7428,2.341199,0.04
2.20915,13.0,z040,13933660.0,0.71199,2.456228,0.04
15.443495,30.0,z040,10312.94,0.87939,1.335041,0.04
17.203375,70.0,z040,3252807.0,0.76694,3.716841,0.04
12.132795,70.0,z040,4452.735,1.12306,2.2577,0.04
15.11112,50.0,z040,330.1822,1.00073,1.275657,0.04
5.17235,20.0,z040,7882016.0,0.3953,1.543591,0.04
13.6176,120.0,z040,2042527.0,1.59781,4.348835,0.04
5.52931,20.0,z040,8751460.0,1.07763,2.760508,0.04
11.993475,60.0,z040,407.1297,0.67047,1.376687,0.04
9.37176,30.0,z040,5266734.0,0.49951,1.788311,0.04
9.793379999999999,30.0,z040,5269110.0,1.32985,2.934408,0.04
15.75154,70.0,z040,252.519,0.71113,1.399003,0.04
13.99372,40.0,z040,4251493.0,1.11672,2.640692,0.04
11.75438,300.0,z040,1032466.0,2.99335,3.608704,0.04
14.54076,100.0,z040,2332342.0,0.63651,3.194286,0.04
12.796655000000001,80.0,z040,128.9774,1.13844,1.610364,0.04
8.2073,50.0,z040,3824452.0,1.29955,3.172732,0.04
14.54076,100.0,z040,2332342.0,1.63584,3.891205,0.04
14.26804,80.0,z040,2731289.0,0.79217,4.441141,0.04
3.633365,16.0,z040,10302720.0,0.44436,2.582255,0.04
5.59665,19.0,z040,8359533.0,0.90559,3.468668,0.04
12.806830000000001,150.0,z040,1718105.0,1.1664,4.80991,0.04
4.358865,18.0,z040,8898731.0,0.4753,1.837237,0.04
15.534305,35.0,z040,8796.446,0.8424,1.473639,0.04
12.390945,150.0,z040,1052792.0,1.05303,1.724048,0.04
1.3149549999999999,11.0,z040,21170930.0,1.02616,2.257856,0.04
4.489895000000001,18.0,z040,8900428.0,1.27787,2.480405,0.04
10.873825,300.0,z040,1005964.0,0.94187,2.263748,0.04
14.54076,100.0,z040,2332342.0,1.35159,3.627409,0.04
4.851735,22.0,z040,7457982.0,1.01614,1.676098,0.04
19.22562,25.0,z040,3865882.0,0.75089,1.42493,0.04
3.0302499999999997,15.0,z040,12578760.0,0.32437,2.090573,0.04
1.651,14.0,z040,15067940.0,0.62942,1.624263,0.04
1.74801,12.0,z040,15927840.0,0.27142,2.140105,0.04
2.9999,15.0,z040,12590280.0,0.91423,1.99153,0.04
12.1302,200.0,z040,1334521.0,0.87487,5.001679,0.04
13.814910000000001,40.0,z040,4251431.0,0.57817,2.38961,0.04
2.27648,13.0,z040,13941330.0,0.72269,2.610812,0.04
2.7013499999999997,15.0,z040,12685530.0,0.16733,0.9196146,0.04
18.82479,50.0,z040,3460162.0,0.64349,1.21696,0.04
17.203375,70.0,z040,3252807.0,0.76694,3.583508,0.04
20.135405,60.0,z040,3410011.0,0.71587,3.518794,0.04
9.59564,30.0,z040,5267429.0,0.61678,2.243314,0.04
5.65282,21.0,z040,7469312.0,0.60635,1.571368,0.04
13.46238,120.0,z040,2042527.0,1.60011,2.753824,0.04
3.8169250000000003,17.0,z040,10661840.0,0.71349,1.576141,0.04
4.7782800000000005,19.0,z040,8354238.0,0.75466,1.880334,0.04
12.806830000000001,150.0,z040,1718105.0,0.76397,3.855394,0.04
11.98953,35.0,z040,4656107.0,0.89489,2.94022,0.04
15.84834,50.0,z040,2585863.0,1.07712,1.656817,0.04
14.54076,100.0,z040,2332342.0,0.63651,4.260953,0.04
19.421935,40.0,z040,7604.087,0.87934,1.626303,0.04
10.92901,300.0,z040,2429687.0,1.58195,1.668374,0.04
5.760275,23.0,z040,6890569.0,0.64765,1.489303,0.04
7.76449,25.0,z040,6242790.0,0.7552,2.768537,0.04
14.26804,80.0,z040,2731289.0,0.79217,3.241141,0.04
6.36896,22.0,z040,7109795.0,0.81358,2.329094,0.04
12.234715000000001,100.0,z040,82.54555,1.20572,1.776001,0.04
11.80829,300.0,z040,1032466.0,1.0801,4.838415,0.04
6.954005,23.0,z040,6790217.0,0.43087,2.704248,0.04
0.91323,11.0,z040,22078450.0,1.30747,2.423469,0.04
11.59372,16.0,z040,10369720.0,0.79899,1.388154,0.04
14.26804,80.0,z040,2731289.0,0.57369,2.974581,0.04
0.96317,10.0,z040,22005590.0,0.47027,1.756366,0.04
6.041565,21.0,z040,7475376.0,0.79565,2.852608,0.04
12.1302,200.0,z040,1334521.0,1.56946,3.754627,0.04
11.315825,30.0,z040,5290563.0,0.32305,4.088271,0.04
11.014209999999999,200.0,z040,1098023.0,1.14364,1.429234,0.04
2.579485,14.0,z040,12379780.0,0.49024,2.0666,0.04
12.02958,200.0,z040,1334521.0,1.89263,3.454005,0.04
23.62439,60.0,z040,3388239.0,0.50333,1.297771,0.04
5.06848,20.0,z040,8786821.0,0.22988,1.378787,0.04
13.92257,40.0,z040,4251698.0,1.53555,2.566673,0.04
2.30687,14.0,z040,14054060.0,0.4947,1.158887,0.04
1.81726,12.0,z040,15936400.0,0.27143,2.283631,0.04
12.1302,200.0,z040,1334521.0,1.89263,4.387319,0.04
14.213069999999998,70.0,z040,1353707.0,0.5439,1.346437,0.04
12.84329,100.0,z040,0.0,1.00073,1.339619,0.04
1.67148,12.0,z040,18163750.0,0.82788,1.694779,0.04
19.49925,20.0,z040,3905005.0,0.80024,1.150838,0.04
2.96522,15.0,z040,12597980.0,0.91608,1.866988,0.04
9.3116,30.0,z040,5266583.0,0.32308,1.678227,0.04
13.93744,40.0,z040,4251675.0,0.96381,2.750313,0.04
5.36058,22.0,z040,7207815.0,0.96683,1.638124,0.04
4.32787,18.0,z040,8898242.0,0.4754,1.70194,0.04
3.31392,16.0,z040,10291900.0,0.44499,1.388444,0.04
12.218465,150.0,z040,0.0,0.91913,1.670504,0.04
8.394635,50.0,z040,3717546.0,1.10677,3.096212,0.04
19.082025,35.0,z040,3716518.0,0.79252,1.330963,0.04
5.557285,20.0,z040,7890388.0,0.22987,2.641002,0.04
14.26804,80.0,z040,2731289.0,0.79217,4.307807,0.04
11.80829,300.0,z040,1032466.0,2.99335,3.742,0.04
6.74209,23.0,z040,6787289.0,0.54101,2.210053,0.04
10.863745,25.0,z040,4602110.0,0.70217,1.282254,0.04
14.54076,100.0,z040,2332342.0,0.63651,3.32762,0.04
11.69317,300.0,z040,1032466.0,1.56087,3.281686,0.04
3.02006,15.0,z040,11217310.0,0.16723,1.936442,0.04
9.77284,30.0,z040,5268415.0,1.32914,2.801649,0.04
13.6176,120.0,z040,2042527.0,1.59781,4.482168,0.04
6.481745,22.0,z040,7893834.0,0.7116,2.834733,0.04
5.39298,20.0,z040,7885114.0,1.07308,2.62129,0.04
13.6176,120.0,z040,2042527.0,1.43252,4.450436,0.04
14.14894,40.0,z040,4252611.0,1.11763,3.176688,0.04
5.41285,20.0,z040,7885130.0,1.22805,2.648861,0.04
11.977975,200.0,z040,0.0,0.80703,1.613136,0.04
9.74037,30.0,z040,5268433.0,1.37903,2.830911,0.04
5.096629999999999,20.0,z040,7880891.0,0.90703,1.535542,0.04
6.6833,23.0,z040,7552934.0,0.43057,2.1611,0.04
10.998595,25.0,z040,4842543.0,0.64347,1.272266,0.04
11.80829,300.0,z040,1032466.0,3.09216,3.723284,0.04
11.73902,300.0,z040,1032466.0,1.27437,3.61125,0.04
5.880875,22.0,z040,7106434.0,0.52971,1.400406,0.04
19.42963,35.0,z040,9022.011,0.73238,1.320975,0.04
1.30149,11.0,z040,18508570.0,-0.00234,1.481183,0.04
14.26804,80.0,z040,2731289.0,0.97776,4.230891,0.04
3.2825,16.0,z040,11554960.0,0.34032,1.300327,0.04
4.285265,18.0,z040,8898208.0,0.36903,1.631576,0.04
3.47162,16.0,z040,11511600.0,0.79456,2.111956,0.04
8.678865,50.0,z040,3719974.0,0.9513,3.093354,0.04
12.04655,150.0,z040,0.0,1.03488,1.742331,0.04
14.54076,100.0,z040,2332342.0,0.88008,3.310617,0.04
7.347955,24.0,z040,6501586.0,0.27017,2.627973,0.04
5.4743949999999995,22.0,z040,7198549.0,1.09895,1.690345,0.04
13.90565,40.0,z040,4251706.0,0.8306,2.728947,0.04
12.1302,200.0,z040,1334521.0,1.65108,4.500218,0.04
2.3412,14.0,z040,14047900.0,0.5701,1.222404,0.04
1.81046,12.0,z040,15935860.0,0.37157,2.341806,0.04
2.9741549999999997,15.0,z040,11215760.0,1.16537,1.895138,0.04
1.67096,12.0,z040,18160930.0,1.06717,1.723188,0.04
2.566275,14.0,z040,12379180.0,0.41023,1.848719,0.04
12.1302,200.0,z040,1334521.0,1.2749,3.764907,0.04
6.41528,23.0,z040,6783919.0,0.68348,1.479418,0.04
12.1302,200.0,z040,1334521.0,1.65108,3.566884,0.04
2.57992,14.0,z040,12379850.0,0.56296,2.126967,0.04
13.82188,80.0,z040,0.0,0.93718,1.307316,0.04
10.93233,16.0,z040,11700580.0,0.77984,1.380114,0.04
0.9088499999999999,11.0,z040,22060240.0,1.00937,2.367645,0.04
0.855625,10.0,z040,22005200.0,0.40673,1.723731,0.04
12.1302,200.0,z040,1334521.0,1.1942,3.916914,0.04
14.786565,40.0,z040,4270318.0,1.09712,4.2221,0.04
12.120944999999999,100.0,z040,82.54555,1.24174,1.783828,0.04
6.29579,22.0,z040,7905344.0,0.94715,2.36069,0.04
3.74407,17.0,z040,10667480.0,0.99067,1.512091,0.04
7.86468,23.0,z040,6814504.0,1.26589,3.602386,0.04
4.94237,23.0,z040,6434549.0,0.44484,1.157853,0.04
7.777950000000001,25.0,z040,6242769.0,0.65834,2.733476,0.04
10.92838,570.0,z040,4110.354,-1.0,8.0,0.04
13.91971,40.0,z040,7596.394,0.92251,1.63508,0.04
16.63008,30.0,z040,4049578.0,0.75082,1.175314,0.04
4.8321000000000005,19.0,z040,8354244.0,0.87627,1.91359,0.04
3.7987,17.0,z040,10660620.0,0.82699,1.612195,0.04
3.0044899999999997,15.0,z040,11216770.0,0.50902,1.951852,0.04
15.30211,50.0,z040,2487855.0,1.09174,1.683984,0.04
16.62949,50.0,z040,3824574.0,0.98733,3.020606,0.04
11.917665,35.0,z040,4656090.0,0.77429,2.917361,0.04
5.73132,21.0,z040,7471455.0,1.10668,2.237836,0.04
20.135405,60.0,z040,3410011.0,0.86884,3.455948,0.04
13.467645000000001,120.0,z040,2042527.0,1.43436,2.721317,0.04
5.561235,21.0,z040,8321448.0,0.69516,1.617313,0.04
17.203375,70.0,z040,3252807.0,0.93723,3.511884,0.04
2.24999,13.0,z040,13940230.0,0.61991,2.551709,0.04
14.26804,80.0,z040,2731289.0,1.51571,4.435051,0.04
2.56663,14.0,z040,12379500.0,1.11986,2.138217,0.04
6.29474,22.0,z040,7109276.0,0.25047,2.013776,0.04
1.6946599999999998,14.0,z040,12831780.0,0.73134,1.734824,0.04
1.770385,12.0,z040,18078160.0,0.37151,2.213357,0.04
0.68408,13.0,z040,20225560.0,0.77056,1.879478,0.04
3.0190599999999996,15.0,z040,12577560.0,0.42776,2.155863,0.04
2.99912,15.0,z040,11216190.0,1.16272,2.02259,0.04
16.997709999999998,40.0,z040,7756.2,0.76824,1.206973,0.04
6.74708,23.0,z040,6787875.0,0.26044,2.299294,0.04
7.32538,24.0,z040,6500380.0,0.27017,2.47876,0.04
4.86516,22.0,z040,8360255.0,1.18414,1.893103,0.04
14.54076,100.0,z040,2332342.0,1.22435,3.754107,0.04
4.356255,18.0,z040,8898705.0,0.36901,1.7735,0.04
14.54076,100.0,z040,2332342.0,1.35159,3.494075,0.04
12.806830000000001,150.0,z040,1718105.0,1.19541,4.817977,0.04
4.4688099999999995,18.0,z040,8900406.0,1.00981,2.451157,0.04
1.283505,11.0,z040,21173020.0,0.79691,2.224285,0.04
5.33925,20.0,z040,7883816.0,0.67593,2.119821,0.04
12.807269999999999,150.0,z040,1266160.0,1.23331,1.830143,0.04
20.064905,35.0,z040,8747.67,0.8851,1.482416,0.04
8.659745000000001,50.0,z040,3717456.0,1.50054,3.092216,0.04
12.538225,80.0,z040,128.9774,1.1738,1.618191,0.04
3.344885,16.0,z040,11540420.0,0.184,1.412594,0.04
1.257575,11.0,z040,21282740.0,-0.00234,1.343226,0.04
14.26804,80.0,z040,2731289.0,0.97776,4.364224,0.04
11.78408,300.0,z040,1032466.0,3.09217,3.590133,0.04
2.3450100000000003,14.0,z040,14049090.0,0.14272,1.056494,0.04
11.315825,30.0,z040,5290563.0,1.0962,4.09631,0.04
13.98295,40.0,z040,4251461.0,1.29795,2.665846,0.04
6.94428,24.0,z040,6497360.0,1.19775,1.767868,0.04
9.39233,30.0,z040,5266606.0,0.61732,1.85351,0.04
12.302800000000001,200.0,z040,511.6197,0.8072,1.623321,0.04
3.26622,16.0,z040,11554770.0,0.60612,1.382806,0.04
15.043735000000002,70.0,z040,200.4499,0.82024,1.41059,0.04
9.80828,30.0,z040,5269137.0,1.38203,2.964098,0.04
13.6176,120.0,z040,2042527.0,1.43252,4.317102,0.04
5.2476,20.0,z040,7882041.0,0.50354,1.618382,0.04
11.44613,60.0,z040,258.4477,0.77838,1.388275,0.04
5.511525000000001,20.0,z040,7886682.0,1.23301,2.790138,0.04
17.203375,70.0,z040,3252807.0,0.93723,3.645217,0.04
19.70393,30.0,z040,3550263.0,0.91231,1.342868,0.04
2.206805,13.0,z040,13933550.0,0.61727,2.416622,0.04
2.598375,14.0,z040,13933400.0,0.64207,2.293709,0.04
17.02706,70.0,z040,3253720.0,1.50249,2.798095,0.04
12.1302,200.0,z040,1334521.0,0.87487,3.801679,0.04
12.03378,200.0,z040,1316944.0,1.30226,3.191017,0.04
20.135405,60.0,z040,3410011.0,0.86884,3.589281,0.04
12.770185,20.0,z040,5031803.0,0.77838,1.284171,0.04
5.71331,21.0,z040,7471378.0,0.40752,1.985138,0.04
19.812275,60.0,z040,3409369.0,1.57565,2.666594,0.04
4.86057,19.0,z040,8354660.0,0.87494,2.046524,0.04
14.26804,80.0,z040,2731289.0,0.97776,2.630891,0.04
6.69911,23.0,z040,6787264.0,0.83363,2.217198,0.04
11.109124999999999,50.0,z040,3807748.0,1.63404,2.102003,0.04
11.86985,35.0,z040,4655578.0,0.77497,2.777738,0.04
10.33288,24.0,z040,4657973.0,0.45851,1.193819,0.04
6.30066,22.0,z040,7904122.0,0.61888,2.382397,0.04
4.901735,23.0,z040,7143606.0,0.60864,1.357776,0.04
7.71958,25.0,z040,6241971.0,0.65853,2.59389,0.04
14.26804,80.0,z040,2731289.0,1.51571,3.768385,0.04
12.65597,40.0,z040,4348248.0,1.50866,2.089655,0.04
3.66176,17.0,z040,10681730.0,0.35521,1.20158,0.04
13.205549999999999,100.0,z040,3572305.0,1.21267,2.84228,0.04
14.54076,100.0,z040,2332342.0,1.09853,4.161126,0.04
1.0544,11.0,z040,21419580.0,0.8224,1.462939,0.04
12.806830000000001,150.0,z040,1718105.0,1.36641,3.481251,0.04
3.7935499999999998,17.0,z040,10657030.0,0.54447,1.612604,0.04
0.85069,10.0,z040,22002650.0,0.4072,1.59358,0.04
4.669725,18.0,z040,8913425.0,0.36971,2.720469,0.04
6.01067,9.0,z040,32323580.0,0.94972,1.39788,0.04
13.544695,120.0,z040,2042527.0,1.32021,3.194802,0.04
5.72698,21.0,z040,7470486.0,0.79686,1.787588,0.04
9.86648,30.0,z040,5270327.0,1.12177,3.047307,0.04
2.84127,15.0,z040,12639160.0,0.6699,1.407874,0.04
15.022,50.0,z040,4938.873,0.94188,1.925273,0.04
12.080884999999999,200.0,z040,1334521.0,1.65108,3.433567,0.04
2.38026,14.0,z040,14025130.0,0.56777,1.344644,0.04
11.315825,30.0,z040,5290563.0,0.61543,4.147143,0.04
5.68151,21.0,z040,7470174.0,0.60598,1.704358,0.04
13.48471,120.0,z040,2042527.0,1.5993,2.885409,0.04
11.315825,30.0,z040,5290563.0,0.49916,3.911331,0.04
11.80829,300.0,z040,1032466.0,1.55814,4.873064,0.04
14.54076,100.0,z040,2332342.0,0.63651,4.394286,0.04
14.15841,40.0,z040,4253368.0,1.55247,3.25015,0.04
7.66179,23.0,z040,6792298.0,1.45618,3.607088,0.04
10.92901,300.0,z040,2429687.0,1.58195,1.801708,0.04
3.26219,16.0,z040,10290770.0,0.18405,1.13832,0.04
0.94811,10.0,z040,22003240.0,0.54088,1.676837,0.04
3.86907,17.0,z040,10653810.0,0.7124,1.707526,0.04
14.26804,80.0,z040,2731289.0,1.57547,3.608578,0.04
12.806830000000001,150.0,z040,1718105.0,0.76397,3.72206,0.04
13.93586,100.0,z040,2929237.0,1.34728,2.450157,0.04
11.880279999999999,35.0,z040,5256995.0,1.03469,2.827909,0.04
12.656055,18.0,z040,10406250.0,0.95563,1.544746,0.04
15.055475,50.0,z040,3846286.0,1.23759,1.995675,0.04
11.43408,16.0,z040,3224.435,0.71861,1.251868,0.04
14.26804,80.0,z040,2731289.0,0.57369,2.841247,0.04
12.806830000000001,150.0,z040,1718105.0,1.1664,3.60991,0.04
4.798925,19.0,z040,9299918.0,0.65905,1.975736,0.04
12.273060000000001,40.0,z040,4368140.0,1.15658,1.971142,0.04
14.26804,80.0,z040,2731289.0,0.79217,4.574474,0.04
7.71973,25.0,z040,6242020.0,0.86896,2.667621,0.04
6.30136,22.0,z040,7110025.0,0.81281,2.464176,0.04
6.32398,22.0,z040,7109311.0,0.70939,2.164359,0.04
12.1302,200.0,z040,1334521.0,1.56946,3.621294,0.04
2.5986000000000002,14.0,z040,12380200.0,0.49013,2.19798,0.04
2.05609,15.0,z040,13411300.0,0.42305,1.258156,0.04
2.19243,13.0,z040,13933200.0,0.47073,2.31056,0.04
3.46683,16.0,z040,10294930.0,1.20373,2.173985,0.04
5.29566,20.0,z040,8769678.0,0.22987,1.944919,0.04
17.203375,70.0,z040,3252807.0,0.55759,3.838444,0.04
20.135405,60.0,z040,3410011.0,0.51656,3.753651,0.04
12.1302,200.0,z040,1334521.0,1.89263,4.520652,0.04
5.6730599999999995,70.0,z040,0.0,0.53151,1.369404,0.04
1.63376,12.0,z040,18191720.0,0.83338,1.586009,0.04
11.89257,200.0,z040,518.7428,1.14083,1.838313,0.04
9.48927,30.0,z040,5266583.0,0.32307,1.822369,0.04
3.72761,17.0,z040,10669790.0,0.71465,1.444698,0.04
16.98675,60.0,z040,3202610.0,0.51226,1.364091,0.04
5.18421,20.0,z040,7882246.0,0.22988,1.519535,0.04
13.6176,120.0,z040,2042527.0,1.63583,4.456466,0.04
14.786565,40.0,z040,4270318.0,1.497,4.219066,0.04
2.79729,15.0,z040,12658030.0,0.3249,1.151517,0.04
14.26804,80.0,z040,2731289.0,0.57369,4.574581,0.04
1.2632050000000001,11.0,z040,21277300.0,0.35185,1.514142,0.04
3.35568,16.0,z040,11538620.0,0.44476,1.521372,0.04
5.61741,19.0,z040,8359532.0,0.78791,3.430359,0.04
14.37417,50.0,z040,3819971.0,0.79834,1.968491,0.04
16.638745,50.0,z040,3824432.0,1.12894,3.163912,0.04
3.59626,16.0,z040,11479010.0,1.19825,2.707981,0.04
14.54076,100.0,z040,2332342.0,0.88008,3.04395,0.04
14.03026,40.0,z040,4251506.0,0.96559,2.618772,0.04
9.90539,30.0,z040,5270004.0,0.61747,2.920221,0.04
4.64927,22.0,z040,7502105.0,0.90182,1.55676,0.04
7.307449999999999,24.0,z040,6499795.0,0.55265,2.506583,0.04
10.863745,25.0,z040,4602110.0,0.70217,1.415587,0.04
6.75525,23.0,z040,6787814.0,0.54099,2.342575,0.04
5.75287,21.0,z040,7471438.0,0.79423,2.176846,0.04
11.798210000000001,300.0,z040,50563.27,1.25998,1.946392,0.04
6.6722850000000005,23.0,z040,7553244.0,1.28277,2.179158,0.04
19.082025,35.0,z040,3716518.0,0.79252,1.464296,0.04
11.893619999999999,150.0,z040,1202310.0,0.74403,1.487521,0.04
11.014209999999999,200.0,z040,1098023.0,1.14364,2.095901,0.04
20.135405,60.0,z040,3410011.0,1.68045,4.080666,0.04
14.26804,80.0,z040,2731289.0,0.79217,3.907807,0.04
17.203375,70.0,z040,3252807.0,1.58257,4.181664,0.04
3.05355,15.0,z040,11218630.0,0.16724,2.078044,0.04
0.89053,13.0,z040,19320500.0,1.0107,2.312786,0.04
1.77977,12.0,z040,15930380.0,0.05431,2.101879,0.04
1.823425,14.0,z040,12779110.0,0.96043,2.047805,0.04
6.73432,23.0,z040,6787198.0,0.43058,2.031611,0.04
5.61594,21.0,z040,7469870.0,0.92975,1.686969,0.04
13.44571,120.0,z040,2042527.0,1.63813,2.861309,0.04
20.135405,60.0,z040,3410011.0,0.51656,3.620318,0.04
5.469455,9.0,z040,26873390.0,0.82681,1.27426,0.04
3.440615,16.0,z040,11516550.0,0.44444,1.907029,0.04
2.72564,15.0,z040,11209430.0,0.32511,1.011125,0.04
2.22315,13.0,z040,15706220.0,0.4705,2.443753,0.04
14.54076,100.0,z040,2332342.0,1.63584,3.224538,0.04
17.203375,70.0,z040,3252807.0,0.55759,3.70511,0.04
10.97069,40.0,z040,4521559.0,1.17438,1.849774,0.04
2.55697,14.0,z040,13945970.0,0.74006,2.073286,0.04
7.8143899999999995,25.0,z040,6242810.0,0.86904,2.799341,0.04
14.26804,80.0,z040,2731289.0,1.57547,4.541911,0.04
14.54076,100.0,z040,2332342.0,0.88008,4.110617,0.04
12.806830000000001,150.0,z040,1718105.0,1.0843,3.685869,0.04
11.98087,35.0,z040,4656118.0,1.03348,2.963058,0.04
13.26605,50.0,z040,6222.169,0.89071,1.649264,0.04
18.021794999999997,18.0,z040,4141828.0,0.77168,1.668919,0.04
12.806830000000001,150.0,z040,1718105.0,1.1664,3.743244,0.04
3.78187,17.0,z040,10663380.0,0.62438,1.533348,0.04
4.85017,19.0,z040,8354231.0,0.65949,1.8424,0.04
14.26804,80.0,z040,2731289.0,0.79217,2.841141,0.04
0.85985,10.0,z040,25419790.0,0.55192,1.910578,0.04
14.26804,80.0,z040,2731289.0,1.57547,3.741911,0.04
4.94119,20.0,z040,8793239.0,0.50386,1.355914,0.04
11.80829,300.0,z040,1032466.0,1.55814,4.73973,0.04
14.06824,40.0,z040,4252499.0,0.57701,3.09038,0.04
6.31687,22.0,z040,7109774.0,0.70908,2.290997,0.04
11.790135,24.0,z040,4599.813,0.53865,1.245854,0.04
2.57462,14.0,z040,13938740.0,0.73934,2.20881,0.04
15.443495,30.0,z040,10312.94,0.87939,1.468374,0.04
11.315825,30.0,z040,5290563.0,0.49916,4.044664,0.04
12.132795,70.0,z040,4452.735,1.12306,2.124367,0.04
18.58632,20.0,z040,4120067.0,0.76831,1.409677,0.04
11.315825,30.0,z040,5290563.0,1.3723,4.107804,0.04
12.67221,60.0,z040,4148.468,1.07746,2.102051,0.04
6.010145,22.0,z040,7106582.0,0.9578,1.573068,0.04
6.723364999999999,23.0,z040,6787266.0,1.16358,2.274321,0.04
9.45265,30.0,z040,5267756.0,0.53228,1.81954,0.04
17.203375,70.0,z040,3252807.0,1.58257,4.314998,0.04
1.83041,12.0,z040,18017750.0,0.05431,2.250716,0.04
2.36582,14.0,z040,12372620.0,0.7521,1.307425,0.04
15.658625,70.0,z040,823.1029,0.71118,1.465558,0.04
5.02409,20.0,z040,8787663.0,0.39533,1.411354,0.04
20.135405,60.0,z040,3410011.0,1.68045,4.214,0.04
14.26804,80.0,z040,2731289.0,1.57547,3.875245,0.04
14.314355,60.0,z040,5325.788,0.69139,1.510021,0.04
12.915295,33.0,z040,4974136.0,-1.0,8.0,0.04
12.75146,80.0,z040,128.9774,1.13844,1.477031,0.04
12.478645,150.0,z040,512.9698,0.72954,1.565413,0.04
11.97217,200.0,z040,1341247.0,1.89766,2.925013,0.04
16.700965,50.0,z040,3824192.0,1.28968,3.304849,0.04
3.9124999999999996,17.0,z040,10640470.0,0.54366,1.998181,0.04
13.9298,40.0,z040,4821016.0,1.11477,2.771765,0.04
5.247605,22.0,z040,7215352.0,0.85265,1.573411,0.04
7.35441,24.0,z040,6500607.0,0.55258,2.649705,0.04
6.654585,23.0,z040,6786764.0,1.28427,2.045906,0.04
7.01355,24.0,z040,6497926.0,1.30213,1.929983,0.04
9.865829999999999,30.0,z040,5270535.0,1.39795,3.113067,0.04
14.54076,100.0,z040,2332342.0,0.88008,3.177283,0.04
11.77157,300.0,z040,1032466.0,1.08019,3.371936,0.04
14.54076,100.0,z040,2332342.0,1.35159,3.760742,0.04
6.96753,25.0,z040,4332446.0,0.72947,1.291597,0.04
14.26804,80.0,z040,2731289.0,0.57369,4.441247,0.04
12.806830000000001,150.0,z040,1718105.0,1.1664,4.676577,0.04
14.116655,50.0,z040,4807.99,1.02426,1.942324,0.04
1.24364,11.0,z040,18508280.0,0.35162,1.631204,0.04
15.534305,35.0,z040,8796.446,0.8424,1.340306,0.04
2.84899,15.0,z040,12634790.0,0.92484,1.477398,0.04
4.42296,18.0,z040,8900100.0,1.27705,2.345963,0.04
3.53025,16.0,z040,11492320.0,1.20204,2.57757,0.04
1.36754,11.0,z040,21153960.0,1.01657,2.366283,0.04
14.786565,40.0,z040,4270318.0,0.57678,4.357259,0.04
5.45374,21.0,z040,8329994.0,0.60679,1.438042,0.04
13.6176,120.0,z040,2042527.0,1.63583,4.5898,0.04
3.00582,15.0,z040,11217110.0,0.32436,1.952677,0.04
11.857675,200.0,z040,0.0,1.11939,1.822613,0.04
12.1302,200.0,z040,1334521.0,0.87487,3.668345,0.04
6.98497,23.0,z040,6790671.0,0.83685,2.891281,0.04
3.0076,15.0,z040,12583950.0,0.42779,2.014787,0.04
11.893815,200.0,z040,0.0,1.00097,1.746973,0.04
14.26804,80.0,z040,2731289.0,1.51571,3.101718,0.04
13.6176,120.0,z040,2042527.0,1.32006,4.792234,0.04
