Age,logZ/Zsol,margLike,Prob
0.1632713567839195,-0.8442211055276381,1625.1348414419003,1.4862482690029924e+58
0.1632713567839195,-0.8341708542713568,1614.584614054268,1.2277401840414401e+58
0.1632713567839195,-0.8241206030150754,1604.0343866666317,1.0126131459142406e+58
0.1632713567839195,-0.8140703517587939,1593.4841592789971,8.339102517892311e+57
0.1632713567839195,-0.8040201005025125,1582.9339318913594,6.857254136520422e+57
0.1632713567839195,-0.793969849246231,1572.3837045037249,5.630574580480126e+57
0.1632713567839195,-0.7839195979899498,1561.833477116089,4.616819734659578e+57
0.1632713567839195,-0.7738693467336684,1551.283249728453,3.780392400429098e+57
0.1632713567839195,-0.7638190954773869,1540.733022340818,3.091366309348916e+57
0.1632713567839195,-0.7537688442211055,1530.1827949531807,2.5246395263358897e+57
0.1632713567839195,-0.743718592964824,1536.0267869933832,2.281178782790385e+57
0.1632713567839195,-0.7336683417085428,1551.707310690283,2.190429481613296e+57
0.1632713567839195,-0.7236180904522613,1567.3878343871838,2.1023032432340855e+57
0.1632713567839195,-0.7135678391959799,1583.0683580840864,2.016767865243942e+57
0.1632713567839195,-0.7035175879396984,1598.7488817809872,1.9337897688415012e+57
0.1632713567839195,-0.693467336683417,1614.4294054778902,1.8533340680431962e+57
0.1632713567839195,-0.6834170854271358,1630.1099291747905,1.77536463977111e+57
0.1632713567839195,-0.6733668341708543,1645.7904528716936,1.6998441946717854e+57
0.1632713567839195,-0.6633165829145728,1661.4709765685948,1.6267343485176337e+57
0.1632713567839195,-0.6532663316582914,1677.1515002654955,1.5559956940440463e+57
0.1632713567839195,-0.64321608040201,1692.8320239623972,1.4875878730741195e+57
0.1632713567839195,-0.6331658291457287,1708.512547659298,1.4214696487841036e+57
0.1632713567839195,-0.6231155778894473,1724.1930713561997,1.3575989779639893e+57
0.1632713567839195,-0.6130653266331658,1739.8735950531027,1.2959330831287138e+57
0.1632713567839195,-0.6030150753768844,1755.554118750004,1.2364285243374408e+57
0.1632713567839195,-0.5929648241206029,1771.2346424469051,1.1790412705811442e+57
0.1632713567839195,-0.5829145728643217,1786.9151661438063,1.1237267706000926e+57
0.1632713567839195,-0.5728643216080402,1802.5956898407076,1.0704400229979587e+57
0.1632713567839195,-0.5628140703517588,1818.2762135376101,1.0191356455203075e+57
0.1632713567839195,-0.5527638190954773,1833.956737234511,9.697679433710072e+56
0.1632713567839195,-0.5427135678391959,1849.6372609314135,9.222909764429691e+56
0.1632713567839195,-0.5326633165829147,1865.3177846283152,8.766586253447265e+56
0.1632713567839195,-0.5226130653266332,1880.9983083252155,8.328246561085179e+56
0.1632713567839195,-0.5125628140703518,1896.6788320221176,7.907427834714036e+56
0.1632713567839195,-0.5025125628140703,1912.3593557190202,7.5036673262547295e+56
0.1632713567839195,-0.4924623115577888,1921.817163986048,7.80715752738124e+56
0.1632713567839195,-0.4824120603015074,1929.2007337764544,8.376231564323988e+56
0.1632713567839195,-0.4723618090452262,1936.58430356686,8.98578376257407e+56
0.1632713567839195,-0.4623115577889447,1943.967873357265,9.638598160051504e+56
0.1632713567839195,-0.4522613065326633,1951.3514431476697,1.0337641534939488e+57
0.1632713567839195,-0.4422110552763818,1958.7350129380752,1.108607461883621e+57
0.1632713567839195,-0.4321608040201004,1966.1185827284794,1.1887263929545727e+57
0.1632713567839195,-0.4221105527638191,1973.5021525188845,1.2744794251820893e+57
0.1632713567839195,-0.4120603015075377,1980.8857223092914,1.3662481795156853e+57
0.1632713567839195,-0.4020100502512562,1988.2692920996965,1.4644388058465862e+57
0.1632713567839195,-0.3919597989949748,1995.6528618901011,1.5694834432178054e+57
0.1632713567839195,-0.3819095477386933,2003.0364316805085,1.6818417568979797e+57
0.1632713567839195,-0.3718592964824121,2010.4200014709127,1.8020025555010606e+57
0.1632713567839195,-0.3618090452261306,2017.803571261318,1.930485491389591e+57
0.1632713567839195,-0.3517587939698492,2025.187141051722,2.0678428476478116e+57
0.1632713567839195,-0.3417085427135677,2032.570710842128,2.2146614149527533e+57
0.1632713567839195,-0.3316582914572863,2039.9542806325342,2.3715644617008593e+57
0.1632713567839195,-0.3216080402010051,2047.3378504229386,2.5392138007729436e+57
0.1632713567839195,-0.3115577889447236,2054.721420213343,2.7183119563278005e+57
0.1632713567839195,-0.3015075376884422,2062.104990003749,2.909604434015592e+57
0.1632713567839195,-0.2914572864321607,2069.488559794155,3.1138820979844933e+57
0.1632713567839195,-0.2814070351758793,2076.8721295845608,3.3319836580242874e+57
0.1632713567839195,-0.271356783919598,2084.255699374966,3.564798270142466e+57
0.1632713567839195,-0.2613065326633166,2091.6392691653705,3.813268253800827e+57
0.1632713567839195,-0.2512562814070351,2099.022838955776,4.078391928956894e+57
0.1632713567839195,-0.2412060301507537,2114.6155599445524,4.264556390875788e+57
0.1632713567839195,-0.2311557788944722,2131.3810168188083,4.44505823469123e+57
0.1632713567839195,-0.221105527638191,2148.1464736930634,4.633352887789957e+57
0.1632713567839195,-0.2110552763819095,2164.9119305673235,4.829777321086514e+57
0.1632713567839195,-0.2010050251256281,2181.6773874415794,5.034682735075169e+57
0.1632713567839195,-0.1909547738693466,2198.4428443158367,5.2484351217007444e+57
0.1632713567839195,-0.1809045226130652,2215.2083011900945,5.471415844976143e+57
0.1632713567839195,-0.170854271356784,2231.973758064351,5.704022240686307e+57
0.1632713567839195,-0.1608040201005025,2248.739214938607,5.946668235491873e+57
0.1632713567839195,-0.1507537688442211,2265.504671812866,6.199784985721545e+57
0.1632713567839195,-0.1407035175879396,2282.2701286871215,6.46382153612001e+57
0.1632713567839195,-0.1306532663316582,2299.035585561378,6.73924549877863e+57
0.1632713567839195,-0.1206030150753769,2315.8010424356353,7.026543752447045e+57
0.1632713567839195,-0.1105527638190955,2332.566499309891,7.32622316238169e+57
0.1632713567839195,-0.100502512562814,2349.331956184151,7.638811320838966e+57
0.1632713567839195,-0.0904522613065326,2366.0974130584054,7.964857308278469e+57
0.1632713567839195,-0.0804020100502511,2382.862869932663,8.304932475278686e+57
0.1632713567839195,-0.0703517587939699,2399.62832680692,8.659631245109567e+57
0.1632713567839195,-0.0603015075376884,2416.3937836811774,9.029571936842408e+57
0.1632713567839195,-0.050251256281407,2433.159240555435,9.415397608795514e+57
0.1632713567839195,-0.0402010050251255,2449.9246974296934,9.817776922038974e+57
0.1632713567839195,-0.0301507537688441,2466.6901543039485,1.0237405023592582e+58
0.1632713567839195,-0.0201005025125626,2483.455611178205,1.0675004448851724e+58
0.1632713567839195,-0.0100502512562814,2500.221068052463,1.11313260426685e+58
0.1632713567839195,0.0,2516.986524926721,1.1607149898409652e+58
0.1647738693467336,-2.0,4589.240339423404,3.263844711158628e+62
0.1647738693467336,-1.9899497487437183,4575.113567300554,3.146678289507296e+62
0.1647738693467336,-1.979899497487437,4560.986795177701,3.032965437338754e+62
0.1647738693467336,-1.969849246231156,4546.86002305485,2.922655999424154e+62
0.1647738693467336,-1.9597989949748744,4532.733250931999,2.815696703540186e+62
0.1647738693467336,-1.949748743718593,4518.606478809147,2.712031510621648e+62
0.1647738693467336,-1.9396984924623115,4504.479706686296,2.6116019467379214e+62
0.1647738693467336,-1.92964824120603,4490.352934563443,2.5143474171192075e+62
0.1647738693467336,-1.9195979899497488,4476.226162440592,2.420205502523715e+62
0.1647738693467336,-1.9095477386934676,4462.0993903177405,2.3291122382934006e+62
0.1647738693467336,-1.899497487437186,4447.972618194889,2.241002376494067e+62
0.1647738693467336,-1.8894472361809045,4433.845846072038,2.1558096315785344e+62
0.1647738693467336,-1.879396984924623,4419.719073949184,2.073466910045348e+62
0.1647738693467336,-1.8693467336683416,4405.592301826334,1.993906524596223e+62
0.1647738693467336,-1.8592964824120604,4391.4655297034815,1.9170603933169546e+62
0.1647738693467336,-1.849246231155779,4377.33875758063,1.8428602244274958e+62
0.1647738693467336,-1.8391959798994972,4363.2119854577795,1.7712376871574155e+62
0.1647738693467336,-1.829145728643216,4349.085213334925,1.702124569314798e+62
0.1647738693467336,-1.8190954773869348,4334.958441212076,1.6354529221211248e+62
0.1647738693467336,-1.809045226130653,4320.831669089224,1.5711551928861727e+62
0.1647738693467336,-1.798994974874372,4306.704896966372,1.5091643460968435e+62
0.1647738693467336,-1.7889447236180904,4292.5781248435205,1.4494139734888671e+62
0.1647738693467336,-1.778894472361809,4278.451352720669,1.3918383936647244e+62
0.1647738693467336,-1.7688442211055275,4264.324580597819,1.336372741811825e+62
0.1647738693467336,-1.7587939698492463,4250.197808474966,1.2829530500653408e+62
0.1647738693467336,-1.7487437185929648,4233.983826570724,1.2283725862729446e+62
0.1647738693467336,-1.7386934673366834,4203.159376196764,1.1553251726095067e+62
0.1647738693467336,-1.728643216080402,4172.334925822803,1.0868411885457043e+62
0.1647738693467336,-1.7185929648241207,4141.510475448843,1.0226299847204105e+62
0.1647738693467336,-1.7085427135678393,4110.6860250748805,9.624190650727553e+61
0.1647738693467336,-1.6984924623115578,4079.861574700919,9.059530521939196e+61
0.1647738693467336,-1.6884422110552764,4049.0371243269597,8.529926957488413e+61
0.1647738693467336,-1.678391959798995,4018.2126739529967,8.033139246428855e+61
0.1647738693467336,-1.6683417085427137,3987.388223579037,7.567069431162741e+61
0.1647738693467336,-1.6582914572864322,3956.5637732050745,7.129753705403398e+61
0.1647738693467336,-1.6482412060301508,3925.739322831115,6.719354243558953e+61
0.1647738693467336,-1.6381909547738691,3894.914872457154,6.33415145323221e+61
0.1647738693467336,-1.628140703517588,3864.0904220831926,5.972536640382221e+61
0.1647738693467336,-1.6180904522613069,3833.2659717092324,5.633005075011994e+61
0.1647738693467336,-1.608040201005025,3802.44152133527,5.314149443979756e+61
0.1647738693467336,-1.5979899497487438,3771.617070961311,5.0146536765950256e+61
0.1647738693467336,-1.5879396984924623,3740.7926205873487,4.733287128033447e+61
0.1647738693467336,-1.5778894472361809,3709.968170213388,4.468899105209803e+61
0.1647738693467336,-1.5678391959798996,3679.143719839428,4.2204137195658754e+61
0.1647738693467336,-1.557788944723618,3648.3192694654667,3.9868250512154224e+61
0.1647738693467336,-1.5477386934673367,3617.4948190915047,3.7671926090129524e+61
0.1647738693467336,-1.5376884422110553,3586.6703687175445,3.560637071355014e+61
0.1647738693467336,-1.5276381909547738,3555.845918343582,3.3663362928470614e+61
0.1647738693467336,-1.5175879396984926,3525.0214679696232,3.183521562376207e+61
0.1647738693467336,-1.507537688442211,3494.1970175956603,3.0114740985797705e+61
0.1647738693467336,-1.4974874371859297,3461.376488854447,2.823364134192911e+61
0.1647738693467336,-1.4874371859296482,3422.5677250114722,2.5752922742154787e+61
0.1647738693467336,-1.4773869346733668,3383.7589611684975,2.3494122667561968e+61
0.1647738693467336,-1.4673366834170856,3344.9501973255246,2.1437472364760074e+61
0.1647738693467336,-1.457286432160804,3306.1414334825463,1.956490049014751e+61
0.1647738693467336,-1.4472361809045229,3267.3326696395725,1.7859901223899718e+61
0.1647738693467336,-1.4371859296482412,3228.5239057965964,1.6307410063977345e+61
0.1647738693467336,-1.4271356783919598,3189.71514195362,1.4893687338257618e+61
0.1647738693467336,-1.4170854271356783,3150.906378110647,1.360620935537538e+61
0.1647738693467336,-1.4070351758793969,3112.0976142676723,1.2433567023970503e+61
0.1647738693467336,-1.3969849246231156,3073.2888504246966,1.1365371701423417e+61
0.1647738693467336,-1.3869346733668342,3034.480086581722,1.0392167983014026e+61
0.1647738693467336,-1.3768844221105527,2995.671322738745,9.505353107543605e+60
0.1647738693467336,-1.3668341708542715,2956.8625588957716,8.697102632988902e+60
0.1647738693467336,-1.3567839195979898,2918.0537950527955,7.960302023320505e+60
0.1647738693467336,-1.3467336683417086,2879.24503120982,7.288483783210551e+60
0.1647738693467336,-1.3366834170854272,2840.4362673668456,6.675769779227421e+60
0.1647738693467336,-1.3266331658291457,2801.6275035238723,6.116818392885902e+60
0.1647738693467336,-1.3165829145728645,2762.8187396808958,5.606776161358485e+60
0.1647738693467336,-1.3065326633165828,2724.0099758379192,5.141233574798389e+60
0.1647738693467336,-1.2964824120603016,2685.2012119949477,4.7161847142650066e+60
0.1647738693467336,-1.28643216080402,2646.3924481519693,4.327990430522483e+60
0.1647738693467336,-1.276381909547739,2607.583684308996,3.9733447809815024e+60
0.1647738693467336,-1.2663316582914574,2568.7749204660217,3.6492444593445705e+60
0.1647738693467336,-1.2562814070351758,2529.966156623046,3.3529609697842094e+60
0.1647738693467336,-1.2462311557788943,2495.374596519867,3.056915043461375e+60
0.1647738693467336,-1.236180904522613,2467.811709316351,2.748851990975001e+60
0.1647738693467336,-1.2261306532663316,2440.2488221128324,2.4708533039661536e+60
0.1647738693467336,-1.2160804020100502,2412.685934909313,2.220144086065595e+60
0.1647738693467336,-1.2060301507537687,2385.123047705797,1.994181150621443e+60
0.1647738693467336,-1.1959798994974875,2357.560160502278,1.790637356542687e+60
0.1647738693467336,-1.185929648241206,2329.9972732987617,1.6073864292821718e+60
0.1647738693467336,-1.1758793969849246,2302.4343860952445,1.442488355558856e+60
0.1647738693467336,-1.1658291457286432,2274.8714988917263,1.2941754169346494e+60
0.1647738693467336,-1.1557788944723617,2247.3086116882087,1.1608389073133518e+60
0.1647738693467336,-1.1457286432160805,2219.745724484692,1.0410165624921266e+60
0.1647738693467336,-1.135678391959799,2192.1828372811724,9.33380715738508e+59
0.1647738693467336,-1.1256281407035176,2164.619950077657,8.367271816813457e+59
0.1647738693467336,-1.115577889447236,2137.057062874137,7.499648612942153e+59
0.1647738693467336,-1.105527638190955,2109.4941756706203,6.721060531437135e+59
0.1647738693467336,-1.0954773869346734,2081.9312884671044,6.022574501181545e+59
0.1647738693467336,-1.085427135678392,2054.368401263586,5.396117963146471e+59
0.1647738693467336,-1.0753768844221103,2026.8055140600686,4.834401754352251e+59
0.1647738693467336,-1.065326633165829,1999.242626856551,4.3308489973895e+59
0.1647738693467336,-1.0552763819095476,1971.6797396530324,3.879529671492204e+59
0.1647738693467336,-1.0452261306532664,1944.1168524495165,3.4751005337805072e+59
0.1647738693467336,-1.035175879396985,1916.5539652459993,3.112750057709513e+59
0.1647738693467336,-1.0251256281407035,1888.9910780424798,2.788148058866097e+59
0.1647738693467336,-1.015075376884422,1861.428190838963,2.4973996850668456e+59
0.1647738693467336,-1.0050251256281406,1833.8653036354458,2.2370034573961053e+59
0.1647738693467336,-0.9949748743718594,1815.270674855437,1.9551153933384897e+59
0.1647738693467336,-0.984924623115578,1805.644304498942,1.6644932760145328e+59
0.1647738693467336,-0.9748743718592964,1796.0179341424464,1.4140122849365152e+59
0.1647738693467336,-0.964824120603015,1786.3915637859495,1.1986804842777288e+59
0.1647738693467336,-0.9547738693467336,1776.7651934294522,1.0140289084233948e+59
0.1647738693467336,-0.9447236180904524,1767.138823072955,8.56074038913957e+58
0.1647738693467336,-0.9346733668341708,1757.512452716458,7.212797621924491e+58
0.1647738693467336,-0.9246231155778896,1747.8860823599607,6.065195905785713e+58
0.1647738693467336,-0.914572864321608,1738.259712003467,5.09039773126059e+58
0.1647738693467336,-0.9045226130653266,1728.633341646968,4.264237829301645e+58
0.1647738693467336,-0.8944723618090451,1719.006971290472,3.565585436657313e+58
0.1647738693467336,-0.8844221105527639,1709.380600933976,2.9760265065332246e+58
0.1647738693467336,-0.8743718592964824,1699.7542305774796,2.479567500788319e+58
0.1647738693467336,-0.864321608040201,1690.1278602209832,2.062361632698485e+58
0.1647738693467336,-0.8542713567839195,1680.5014898644854,1.71245780040122e+58
0.1647738693467336,-0.8442211055276381,1670.8751195079908,1.4195719476596694e+58
0.1647738693467336,-0.8341708542713568,1661.2487491514921,1.1748801968287658e+58
0.1647738693467336,-0.8241206030150754,1651.622378794997,9.708328049172718e+57
0.1647738693467336,-0.8140703517587939,1641.9960084385007,8.00987783733444e+57
0.1647738693467336,-0.8040201005025125,1632.3696380820047,6.598628862363475e+57
0.1647738693467336,-0.793969849246231,1622.7432677255065,5.428045812577441e+57
0.1647738693467336,-0.7839195979899498,1613.116897369011,4.4587260666031634e+57
0.1647738693467336,-0.7738693467336684,1603.4905270125146,3.657386968744822e+57
0.1647738693467336,-0.7638190954773869,1593.8641566560177,2.9959811593926552e+57
0.1647738693467336,-0.7537688442211055,1584.2377862995222,2.450926841731884e+57
0.1647738693467336,-0.743718592964824,1590.5130436307254,2.220749550190899e+57
0.1647738693467336,-0.7336683417085428,1606.32927757455,2.1398137790095118e+57
0.1647738693467336,-0.7236180904522613,1622.1455115183744,2.0609290435074117e+57
0.1647738693467336,-0.7135678391959799,1637.9617454621975,1.9840799211486627e+57
0.1647738693467336,-0.7035175879396984,1653.777979406023,1.9092497166241253e+57
0.1647738693467336,-0.693467336683417,1669.5942133498475,1.8364205022630835e+57
0.1647738693467336,-0.6834170854271358,1685.4104472936724,1.765573159735438e+57
0.1647738693467336,-0.6733668341708543,1701.2266812374946,1.696687422957836e+57
0.1647738693467336,-0.6633165829145728,1717.0429151813187,1.629741922115874e+57
0.1647738693467336,-0.6532663316582914,1732.8591491251427,1.5647142287105018e+57
0.1647738693467336,-0.64321608040201,1748.675383068969,1.5015809015368096e+57
0.1647738693467336,-0.6331658291457287,1764.4916170127917,1.4403175335004167e+57
0.1647738693467336,-0.6231155778894473,1780.3078509566158,1.380898799175322e+57
0.1647738693467336,-0.6130653266331658,1796.1240849004407,1.3232985030067597e+57
0.1647738693467336,-0.6030150753768844,1811.9403188442661,1.2674896280604316e+57
0.1647738693467336,-0.5929648241206029,1827.7565527880897,1.2134443852199222e+57
0.1647738693467336,-0.5829145728643217,1843.5727867319133,1.1611342627332595e+57
0.1647738693467336,-0.5728643216080402,1859.389020675736,1.1105300760092575e+57
0.1647738693467336,-0.5628140703517588,1875.205254619561,1.0616020175649174e+57
0.1647738693467336,-0.5527638190954773,1891.0214885633854,1.0143197070252985e+57
0.1647738693467336,-0.5427135678391959,1906.8377225072104,9.686522410780276e+56
0.1647738693467336,-0.5326633165829147,1922.6539564510335,9.24568243285642e+56
0.1647738693467336,-0.5226130653266332,1938.4701903948585,8.820359136603493e+56
0.1647738693467336,-0.5125628140703518,1954.2864243386816,8.410230779067672e+56
0.1647738693467336,-0.5025125628140703,1970.1026582825066,8.014972362408231e+56
0.1647738693467336,-0.4924623115577888,1978.988649598281,8.32349361746721e+56
0.1647738693467336,-0.4824120603015074,1985.564560038034,8.895097629059367e+56
0.1647738693467336,-0.4723618090452262,1992.1404704777901,9.504870291084374e+56
0.1647738693467336,-0.4623115577889447,1998.7163809175468,1.0155265268813661e+57
0.1647738693467336,-0.4522613065326633,2005.2922913573038,1.0848885881616628e+57
0.1647738693467336,-0.4422110552763818,2011.8682017970577,1.1588493560971217e+57
0.1647738693467336,-0.4321608040201004,2018.4441122368144,1.2377016732083934e+57
0.1647738693467336,-0.4221105527638191,2025.02002267657,1.3217560135953778e+57
0.1647738693467336,-0.4120603015075377,2031.5959331163267,1.4113414609013362e+57
0.1647738693467336,-0.4020100502512562,2038.1718435560815,1.5068067337766535e+57
0.1647738693467336,-0.3919597989949748,2044.7477539958377,1.6085212606074748e+57
0.1647738693467336,-0.3819095477386933,2051.323664435594,1.716876305296788e+57
0.1647738693467336,-0.3718592964824121,2057.899574875348,1.832286145900103e+57
0.1647738693467336,-0.3618090452261306,2064.4754853151035,1.9551893079316582e+57
0.1647738693467336,-0.3517587939698492,2071.05139575486,2.086049854161677e+57
0.1647738693467336,-0.3417085427135677,2077.6273061946185,2.225358732728081e+57
0.1647738693467336,-0.3316582914572863,2084.2032166343733,2.373635185378394e+57
0.1647738693467336,-0.3216080402010051,2090.7791270741272,2.5314282176464342e+57
0.1647738693467336,-0.3115577889447236,2097.355037513883,2.6993181327474457e+57
0.1647738693467336,-0.3015075376884422,2103.9309479536387,2.877918130945955e+57
0.1647738693467336,-0.2914572864321607,2110.5068583933958,3.0678759761139937e+57
0.1647738693467336,-0.2814070351758793,2117.08276883315,3.269875731147991e+57
0.1647738693467336,-0.271356783919598,2123.6586792729067,3.484639563855312e+57
0.1647738693467336,-0.2613065326633166,2130.234589712663,3.712929624849764e+57
0.1647738693467336,-0.2512562814070351,2136.8105001524186,3.955549998914009e+57
0.1647738693467336,-0.2412060301507537,2152.334380868978,4.131522737551711e+57
0.1647738693467336,-0.2311557788944722,2169.136543053647,4.3033465387711695e+57
0.1647738693467336,-0.221105527638191,2185.9387052383204,4.4824657128373514e+57
0.1647738693467336,-0.2110552763819095,2202.740867422992,4.669190589443579e+57
0.1647738693467336,-0.2010050251256281,2219.543029607664,4.8638443815852266e+57
0.1647738693467336,-0.1909547738693466,2236.3451917923367,5.066763684345965e+57
0.1647738693467336,-0.1809045226130652,2253.1473539770095,5.27829898984321e+57
0.1647738693467336,-0.170854271356784,2269.9495161616805,5.4988152185914184e+57
0.1647738693467336,-0.1608040201005025,2286.7516783463548,5.72869226752265e+57
0.1647738693467336,-0.1507537688442211,2303.553840531025,5.9683255748768396e+57
0.1647738693467336,-0.1407035175879396,2320.3560027156987,6.218126702153986e+57
0.1647738693467336,-0.1306532663316582,2337.1581649003692,6.478523933282605e+57
0.1647738693467336,-0.1206030150753769,2353.9603270850403,6.749962891129605e+57
0.1647738693467336,-0.1105527638190955,2370.762489269713,7.03290717143953e+57
0.1647738693467336,-0.100502512562814,2387.564651454386,7.327838994245668e+57
0.1647738693467336,-0.0904522613065326,2404.366813639059,7.635259872750663e+57
0.1647738693467336,-0.0804020100502511,2421.1689758237294,7.955691299624738e+57
0.1647738693467336,-0.0703517587939699,2437.9711380084027,8.289675450609791e+57
0.1647738693467336,-0.0603015075376884,2454.7733001930733,8.637775905255934e+57
0.1647738693467336,-0.050251256281407,2471.5754623777457,9.000578384552303e+57
0.1647738693467336,-0.0402010050251255,2488.377624562419,9.378691505133185e+57
0.1647738693467336,-0.0301507537688441,2505.1797867470923,9.772747549668663e+57
0.1647738693467336,-0.0201005025125626,2521.9819489317624,1.0183403252946974e+58
0.1647738693467336,-0.0100502512562814,2538.784111116434,1.0611340603076125e+58
0.1647738693467336,0.0,2555.586273301107,1.1057267657114797e+58
0.1662763819095477,-2.0,4596.232480481102,3.1120211630953747e+62
0.1662763819095477,-1.9899497487437183,4582.92079670454,2.9996079882361984e+62
0.1662763819095477,-1.979899497487437,4569.60911292798,2.8906345109644437e+62
0.1662763819095477,-1.969849246231156,4556.297429151419,2.785037306747103e+62
0.1662763819095477,-1.9597989949748744,4542.9857453748555,2.6827511502297114e+62
0.1662763819095477,-1.949748743718593,4529.674061598296,2.583709287173157e+62
0.1662763819095477,-1.9396984924623115,4516.362377821733,2.4878436903766127e+62
0.1662763819095477,-1.92964824120603,4503.050694045172,2.3950852999818533e+62
0.1662763819095477,-1.9195979899497488,4489.739010268611,2.305364248587227e+62
0.1662763819095477,-1.9095477386934676,4476.427326492048,2.2186100716245987e+62
0.1662763819095477,-1.899497487437186,4463.11564271549,2.1347519034776986e+62
0.1662763819095477,-1.8894472361809045,4449.803958938928,2.0537186598352573e+62
0.1662763819095477,-1.879396984924623,4436.492275162366,1.9754392067876246e+62
0.1662763819095477,-1.8693467336683416,4423.180591385804,1.899842517184068e+62
0.1662763819095477,-1.8592964824120604,4409.868907609244,1.826857814774842e+62
0.1662763819095477,-1.849246231155779,4396.557223832682,1.7564147066641674e+62
0.1662763819095477,-1.8391959798994972,4383.24554005612,1.688443304602055e+62
0.1662763819095477,-1.829145728643216,4369.933856279558,1.6228743356382539e+62
0.1662763819095477,-1.8190954773869348,4356.622172502999,1.55963924265934e+62
0.1662763819095477,-1.809045226130653,4343.310488726436,1.498670275321367e+62
0.1662763819095477,-1.798994974874372,4329.998804949875,1.4399005718834945e+62
0.1662763819095477,-1.7889447236180904,4316.687121173313,1.3832642324367306e+62
0.1662763819095477,-1.778894472361809,4303.375437396752,1.3286963840124701e+62
0.1662763819095477,-1.7688442211055275,4290.063753620192,1.2761332380411148e+62
0.1662763819095477,-1.7587939698492463,4276.752069843629,1.2255121406193058e+62
0.1662763819095477,-1.7487437185929648,4261.145228733385,1.173685460618772e+62
0.1662763819095477,-1.7386934673366834,4229.47228628735,1.1036632436178374e+62
0.1662763819095477,-1.728643216080402,4197.799343841314,1.0380533263753507e+62
0.1662763819095477,-1.7185929648241207,4166.1264013952805,9.76570800919825e+61
0.1662763819095477,-1.7085427135678393,4134.453458949245,9.189489146735174e+61
0.1662763819095477,-1.6984924623115578,4102.7805165032105,8.649380024827514e+61
0.1662763819095477,-1.6884422110552764,4071.1075740571764,8.143044664491775e+61
0.1662763819095477,-1.678391959798995,4039.4346316111414,7.668298038006342e+61
0.1662763819095477,-1.6683417085427137,4007.761689165108,7.223096825685136e+61
0.1662763819095477,-1.6582914572864322,3976.088746719072,6.805530644542739e+61
0.1662763819095477,-1.6482412060301508,3944.41580427304,6.413813739582548e+61
0.1662763819095477,-1.6381909547738691,3912.7428618270033,6.046277125992555e+61
0.1662763819095477,-1.628140703517588,3881.069919380969,5.70136116863398e+61
0.1662763819095477,-1.6180904522613069,3849.396976934934,5.377608583784002e+61
0.1662763819095477,-1.608040201005025,3817.7240344889005,5.073657847062565e+61
0.1662763819095477,-1.5979899497487438,3786.051092042864,4.788236990781965e+61
0.1662763819095477,-1.5879396984924623,3754.3781495968296,4.520157773545065e+61
0.1662763819095477,-1.5778894472361809,3722.7052071507956,4.26831020473845e+61
0.1662763819095477,-1.5678391959798996,3691.032264704761,4.0316574065814017e+61
0.1662763819095477,-1.557788944723618,3659.359322258727,3.809230796559895e+61
0.1662763819095477,-1.5477386934673367,3627.6863798126933,3.6001255733728207e+61
0.1662763819095477,-1.5376884422110553,3596.0134373666565,3.4034964899124924e+61
0.1662763819095477,-1.5276381909547738,3564.3404949206233,3.218553897276848e+61
0.1662763819095477,-1.5175879396984926,3532.6675524745897,3.044560044343825e+61
0.1662763819095477,-1.507537688442211,3500.9946100285542,2.880825618014237e+61
0.1662763819095477,-1.4974874371859297,3467.870458967853,2.7020462026323977e+61
0.1662763819095477,-1.4874371859296482,3430.3926820631573,2.4666653686371432e+61
0.1662763819095477,-1.4773869346733668,3392.914905158459,2.252073685710596e+61
0.1662763819095477,-1.4673366834170856,3355.437128253765,2.056451350356531e+61
0.1662763819095477,-1.457286432160804,3317.9593513490645,1.8781310833382497e+61
0.1662763819095477,-1.4472361809045229,3280.4815744443704,1.7155867137121533e+61
0.1662763819095477,-1.4371859296482412,3243.0037975396726,1.5674223725478495e+61
0.1662763819095477,-1.4271356783919598,3205.5260206349762,1.4323623094010076e+61
0.1662763819095477,-1.4170854271356783,3168.048243730281,1.309241333391696e+61
0.1662763819095477,-1.4070351758793969,3130.570466825583,1.1969958718667932e+61
0.1662763819095477,-1.3969849246231156,3093.0926899208853,1.0946556327271895e+61
0.1662763819095477,-1.3869346733668342,3055.6149130161893,1.0013358512674753e+61
0.1662763819095477,-1.3768844221105527,3018.1371361114934,9.162300985300162e+60
0.1662763819095477,-1.3668341708542715,2980.6593592067975,8.386036254778394e+60
0.1662763819095477,-1.3567839195979898,2943.1815823021007,7.677872155371446e+60
0.1662763819095477,-1.3467336683417086,2905.703805397402,7.031715170690031e+60
0.1662763819095477,-1.3366834170854272,2868.2260284927074,6.442018269570982e+60
0.1662763819095477,-1.3266331658291457,2830.74825158801,5.9037329660869455e+60
0.1662763819095477,-1.3165829145728645,2793.270474683313,5.4122653215807934e+60
0.1662763819095477,-1.3065326633165828,2755.7926977786165,4.9634356144212596e+60
0.1662763819095477,-1.2964824120603016,2718.3149208739183,4.5534414131261265e+60
0.1662763819095477,-1.28643216080402,2680.8371439692237,4.178823799983442e+60
0.1662763819095477,-1.276381909547739,2643.3593670645273,3.836436504806486e+60
0.1662763819095477,-1.2663316582914574,2605.881590159832,3.523417721589306e+60
0.1662763819095477,-1.2562814070351758,2568.4038132551327,3.237164394242681e+60
