wave,flux
7352.2251,1.5687250086557176e-08
7353.1252,1.56810678922377e-08
7354.0254,1.5664588747567826e-08
7354.9255,1.5655516888650865e-08
7355.8257,1.5635801086074523e-08
7356.7263,1.56169362719709e-08
7357.6264,1.562224810724854e-08
7358.5266,1.5616488218011685e-08
7359.4267,1.5613950104747053e-08
7360.3269,1.5623361772315873e-08
7361.2275,1.5639677245078908e-08
7362.1277,1.5631096809859137e-08
7363.0278,1.5587506014803838e-08
7363.9279,1.5558166262656777e-08
7364.8281,1.555496351013669e-08
7365.7287,1.5568461063072147e-08
7366.6289,1.5612941868349524e-08
7367.529,1.565032304097301e-08
7368.4292,1.5652730349423105e-08
7369.3293,1.5614363188846105e-08
7370.2299,1.5598278389148113e-08
7371.1301,1.5592470975619175e-08
7372.0302,1.5597470989722935e-08
7372.9304,1.5611077954282907e-08
7373.8305,1.5597222091123532e-08
7374.7312,1.5580102910763293e-08
7375.6313,1.558819229864773e-08
7376.5314,1.5587087711198562e-08
7377.4316,1.557380372291775e-08
7378.3317,1.554981967766208e-08
7379.2324,1.5544815989744716e-08
7380.1325,1.5535196688520726e-08
7381.0327,1.5523169817975608e-08
7381.9328,1.5523516565241697e-08
7382.8329,1.5519111598483296e-08
7383.7336,1.548347442331282e-08
7384.6337,1.5473811641698568e-08
7385.5339,1.5482790806134074e-08
7386.434,1.546369316778296e-08
7387.3342,1.5415580978845034e-08
7388.2348,1.538732033465296e-08
7389.1349,1.5387653004546122e-08
7390.0351,1.5360924351756825e-08
7390.9352,1.5338315102783675e-08
7391.8354,1.5360821053808986e-08
7392.736,1.537670538884582e-08
7393.6362,1.5366032811627086e-08
7394.5363,1.534530104065035e-08
7395.4364,1.5338679460154327e-08
7396.3366,1.5347778652386468e-08
7397.2372,1.5375433034362674e-08
7398.1374,1.5398797942756464e-08
7399.0375,1.542945535024957e-08
7399.9377,1.5439007871894624e-08
7400.8378,1.5430532964566164e-08
7401.7384,1.5429469969950867e-08
7410.0,1.5639642149980373e-08
7430.0,1.5651551117184993e-08
7450.0,1.5621060261930242e-08
7470.0,1.559093146919691e-08
7490.0,1.5547058192403973e-08
7510.0,1.550839780053638e-08
7530.0,1.5488763020656173e-08
7550.0,1.546234437442142e-08
7570.0,1.541852398956923e-08
7590.0,1.5371814402037323e-08
7610.0,1.5342778543235196e-08
7630.0,1.5311788255499687e-08
7650.0,1.5277890754035725e-08
7670.0,1.5174746325820313e-08
7690.0,1.5198121943839122e-08
7710.0,1.5138074311055453e-08
7730.0,1.5129538682254555e-08
7750.0,1.5077137598300403e-08
7770.0,1.505946275147244e-08
7790.0,1.5035603143346485e-08
7810.0,1.5012684403944353e-08
7830.0,1.4959362203033822e-08
7850.0,1.49290962351699e-08
7870.0,1.4915238219776487e-08
7890.0,1.4880883879667937e-08
7910.0,1.4833875779008516e-08
7930.0,1.478207793327336e-08
7950.0,1.4748483229742765e-08
7970.0,1.475824747981267e-08
7990.0,1.4723909748025222e-08
8010.0,1.4674086256588894e-08
8030.0,1.4659636443701836e-08
8050.0,1.4608153685183726e-08
8070.0,1.4599462849994579e-08
8090.0,1.4552292095763632e-08
8110.0,1.4539890766074421e-08
8130.0,1.4515973035812522e-08
8150.0,1.448608342582327e-08
8170.0,1.4455834921661432e-08
8190.0,1.434729217537429e-08
8210.0,1.4479797528407757e-08
8230.0,1.444022663558488e-08
8250.0,1.4436641527445545e-08
8270.0,1.4423314825344307e-08
8290.0,1.43865253301203e-08
8310.0,1.4334916062733383e-08
8330.0,1.4225820179701747e-08
8350.0,1.4250017211199015e-08
8370.0,1.4195765586484142e-08
8390.0,1.4064292292195941e-08
8410.0,1.41188194609833e-08
8430.0,1.4059000729555761e-08
8450.0,1.4096811244793256e-08
8470.0,1.3946315786291433e-08
8490.0,1.4065105360566945e-08
8510.0,1.3754657219168122e-08
8530.0,1.4080296588038444e-08
8550.0,1.3389857207074309e-08
8570.0,1.4126128102984988e-08
8590.0,1.389878063635051e-08
8610.0,1.3811604683677058e-08
8630.0,1.4088179838759827e-08
8650.0,1.396192675690341e-08
8670.0,1.3218186265418204e-08
8690.0,1.388662182294102e-08
8710.0,1.4020598377749624e-08
8730.0,1.3928267542493165e-08
8750.0,1.3457775901177232e-08
8770.0,1.3812814716821336e-08
8790.0,1.3920463485097337e-08
8810.0,1.3853462363980822e-08
8830.0,1.3801706581313543e-08
8850.0,1.3653008839893306e-08
8870.0,1.3307418418713314e-08
8890.0,1.3747489669205983e-08
8910.0,1.378742305777401e-08
8930.0,1.375999500462913e-08
8950.0,1.3730623997095762e-08
8970.0,1.3708192662087644e-08
8990.0,1.3627966562683033e-08
9010.0,1.3132010894387738e-08
9030.0,1.3380389639709859e-08
9050.0,1.3586816593216906e-08
9070.0,1.3562827115736658e-08
9090.0,1.3484273222296314e-08
9110.0,1.35244043959353e-08
9130.0,1.3517334527108747e-08
9150.0,1.3499752622666071e-08
9170.0,1.3467898949914106e-08
9190.0,1.3431666511762962e-08
9210.0,1.3285984240694729e-08
9230.0,1.285057769229074e-08
9250.0,1.3202287239189283e-08
9270.0,1.330490593761682e-08
9290.0,1.331732352398729e-08
9310.0,1.3310537637954645e-08
9330.0,1.3288047966131508e-08
9350.0,1.3259900319806311e-08
9370.0,1.3223879632906952e-08
9390.0,1.3219230941430023e-08
9410.0,1.3134258385940227e-08
9430.0,1.317094795119382e-08
9450.0,1.3130256183144569e-08
9470.0,1.3120087489024894e-08
9490.0,1.309334770512324e-08
9510.0,1.3042953382540725e-08
9530.0,1.2908423027117007e-08
9550.0,1.2491951898987925e-08
9570.0,1.2886375208092694e-08
9590.0,1.2963205321053971e-08
9610.0,1.2936334051596863e-08
9630.0,1.2914534475791648e-08
9650.0,1.2872725775963507e-08
9670.0,1.2850848171940389e-08
9690.0,1.2866390690900654e-08
9710.0,1.2831091134495475e-08
9730.0,1.2810080560687333e-08
9750.0,1.2782985394073608e-08
9770.0,1.2776368021681957e-08
9790.0,1.2731187240180456e-08
9810.0,1.2747805545659002e-08
9830.0,1.272693191840493e-08
9850.0,1.2707894184908162e-08
9870.0,1.267821876924139e-08
9890.0,1.2652955039542492e-08
9910.0,1.2620061612331995e-08
9930.0,1.2612809572911419e-08
9950.0,1.2594549968361849e-08
9970.0,1.25726855499294e-08
9990.0,1.3106124676309913e-08
10025.0,1.3013097080556613e-08
10075.0,1.2965407119903464e-08
10125.0,1.3204132802819886e-08
10175.0,1.3268657538812024e-08
10225.0,1.3384192033442617e-08
10275.0,1.3523184706502911e-08
10325.0,1.3664240239657808e-08
10375.0,1.3832722450904807e-08
10425.0,1.4004380824513522e-08
10475.0,1.4130193827676957e-08
10525.0,1.4129863710101742e-08
10575.0,1.409149745462577e-08
10625.0,1.3923735745848917e-08
10675.0,1.3724493933324752e-08
10725.0,1.354279403187906e-08
10775.0,1.3332689224732897e-08
10825.0,1.3145154672458202e-08
10875.0,1.3005345603258531e-08
10925.0,1.2669022240717706e-08
10975.0,1.2715215760613713e-08
11025.0,1.2703373715972998e-08
11075.0,1.262758960687387e-08
11125.0,1.2549843649379339e-08
11175.0,1.2474586282632602e-08
11225.0,1.2429387786996308e-08
11275.0,1.2350562490384226e-08
11325.0,1.232135626584088e-08
11375.0,1.2274325176756704e-08
11425.0,1.2217553656663826e-08
11475.0,1.2228704141573178e-08
11525.0,1.2209074427795232e-08
11575.0,1.2176881375993802e-08
11625.0,1.2119874235068641e-08
11675.0,1.213725056029862e-08
11725.0,1.2163713626340081e-08
11775.0,1.2125867203591432e-08
11825.0,1.2128519616935487e-08
11875.0,1.2118850539092023e-08
11925.0,1.2197949573656327e-08
11975.0,1.2144515822902272e-08
12025.0,1.222875829786165e-08
12075.0,1.2257439359915132e-08
12125.0,1.2325648008643522e-08
12175.0,1.2381051237562374e-08
12225.0,1.2427642769318014e-08
12275.0,1.2473324550942536e-08
12325.0,1.2541912493110836e-08
12375.0,1.2600884875388013e-08
12425.0,1.265408294036344e-08
12475.0,1.2712437468903571e-08
12525.0,1.2738952001628944e-08
12575.0,1.2770387946536527e-08
12625.0,1.2778001150803821e-08
12675.0,1.2777605809127402e-08
12725.0,1.2770642476093333e-08
12775.0,1.271548398606691e-08
12825.0,1.2434491719480587e-08
12875.0,1.2630912423300693e-08
12925.0,1.2590199040400862e-08
12975.0,1.2540322700050751e-08
13025.0,1.2472273929479262e-08
13075.0,1.2409141320563241e-08
13125.0,1.2312785506916896e-08
13175.0,1.2249281897878115e-08
13225.0,1.2201211866418773e-08
13275.0,1.2117843156129782e-08
13325.0,1.2064776692014601e-08
13375.0,1.2007599634646111e-08
13425.0,1.1956724318647586e-08
13475.0,1.1901152873617457e-08
13525.0,1.1846758293183061e-08
13575.0,1.1784743679242747e-08
13625.0,1.1735822902850079e-08
13675.0,1.170292070098471e-08
13725.0,1.1661377613614805e-08
13775.0,1.1623196448249138e-08
13825.0,1.1587489041012383e-08
13875.0,1.154386502999657e-08
13925.0,1.1517420874891968e-08
13975.0,1.148585084969687e-08
14025.0,1.1442964210394666e-08
14075.0,1.1427642267315975e-08
14125.0,1.1390543257008048e-08
14175.0,1.1375907383020861e-08
14225.0,1.133222369112685e-08
14275.0,1.1297240504453427e-08
14325.0,1.1299399727162064e-08
14375.0,1.1287737040199996e-08
14425.0,1.1224073960669407e-08
14475.0,1.1249072492115837e-08
14525.0,1.1202291203898286e-08
14570.0,1.11973048463744e-08
14620.0,1.1203292570090044e-08
14675.0,1.1185107737982342e-08
14725.0,1.115545821677479e-08
14775.0,1.1150686694647304e-08
14825.0,1.1139737047956499e-08
14875.0,1.1080784815682124e-08
14925.0,1.1123409731870867e-08
14975.0,1.1095127226315769e-08
15025.0,1.100039367277489e-08
15075.0,1.1022790847247878e-08
15125.0,1.1061276743755849e-08
15175.0,1.1051772193254065e-08
15225.0,1.1039150660974435e-08
15275.0,1.1018721085170787e-08
15325.0,1.1011383689964651e-08
15375.0,1.103048127511667e-08
15425.0,1.0991727018596975e-08
15475.0,1.1028115406903706e-08
15525.0,1.101486257540727e-08
15575.0,1.0933692561330501e-08
15625.0,1.1042172452978366e-08
15675.0,1.0968485664526757e-08
15725.0,1.0903316539688587e-08
15775.0,1.0961805178463433e-08
15825.0,1.0993332615617072e-08
15875.0,1.0785252140330646e-08
15925.0,1.0964912659665019e-08
15975.0,1.0997744599780633e-08
16050.0,1.0959798976654082e-08
16150.0,1.085138601204548e-08
16250.0,1.0947636364805112e-08
16350.0,1.0869158046008031e-08
16450.0,1.0725575241930536e-08
16550.0,1.0813061565483065e-08
16650.0,1.0754031706620393e-08
16750.0,1.0645029511465487e-08
16850.0,1.0507321042970426e-08
16950.0,1.0598100504489518e-08
17050.0,1.0531414722427578e-08
17150.0,1.0474249752167467e-08
17250.0,1.0420624368098349e-08
17350.0,1.0212443028106859e-08
17450.0,1.030377247805494e-08
17550.0,1.027119697794859e-08
17650.0,1.021665502507966e-08
17750.0,1.0161886753969479e-08
17850.0,1.01091044049928e-08
17950.0,1.004951505763164e-08
18050.0,9.983366039465922e-09
18150.0,9.786301287717982e-09
18250.0,9.833756025550744e-09
18350.0,9.790862403074877e-09
18450.0,9.706208277697814e-09
18550.0,9.643346183662571e-09
18650.0,9.553380692845426e-09
18750.0,9.303197957074378e-09
18850.0,9.411721247779156e-09
18950.0,9.342961971082425e-09
19050.0,9.320040666934203e-09
19150.0,9.289040805324928e-09
19250.0,9.270344984263232e-09
19350.0,9.248053795937579e-09
19450.0,9.117214320613884e-09
19550.0,9.260491712884625e-09
19650.0,9.281482258867002e-09
19750.0,9.272045637502051e-09
19850.0,9.29486367794496e-09
19950.0,9.31191717873748e-09
20050.0,9.326134557436793e-09
20150.0,9.332647168358586e-09
20250.0,9.331336789366799e-09
20350.0,9.332202929251173e-09
20450.0,9.341332500708685e-09
20550.0,9.340202821811108e-09
20650.0,9.330937615680386e-09
20750.0,9.334884417464767e-09
20850.0,9.33458186552955e-09
20950.0,9.32413135781838e-09
21050.0,9.326912905716718e-09
21150.0,9.322460174135e-09
21250.0,9.321595994582719e-09
21350.0,9.31969351909363e-09
21450.0,9.315730452325952e-09
21550.0,9.308257134449611e-09
21650.0,9.202926677684543e-09
21750.0,9.292697784458872e-09
21850.0,9.296322306892932e-09
21950.0,9.298800933604052e-09
22050.0,9.284166555330625e-09
22150.0,9.295344415812714e-09
22250.0,9.288784998086209e-09
22350.0,9.289440008125264e-09
22450.0,9.288277205442821e-09
22550.0,9.287184777584492e-09
22650.0,9.28479195140829e-09
22750.0,9.28906095302645e-09
22850.0,9.288421981515234e-09
22950.0,9.212888334484675e-09
23050.0,9.25198485690194e-09
23150.0,9.263645018950407e-09
23250.0,9.18484367232408e-09
23350.0,9.235060181752883e-09
23450.0,9.261012426686357e-09
23550.0,9.184689027249357e-09
23650.0,9.240983835151528e-09
23750.0,9.261497480426795e-09
23850.0,9.20039653713471e-09
23950.0,9.24711959219857e-09
24050.0,9.267352970316365e-09
24150.0,9.22696140089588e-09
24250.0,9.263959284269054e-09
24350.0,9.279825209871999e-09
24450.0,9.265402039425841e-09
24550.0,9.27738850903397e-09
24650.0,9.30561748087853e-09
24750.0,9.29869611500355e-09
24850.0,9.293402737489874e-09
24950.0,9.300700809335857e-09
25050.0,9.34563664952069e-09
25150.0,9.33154694061325e-09
25250.0,9.334149617701309e-09
25350.0,9.37232070227371e-09
25450.0,9.38239521706871e-09
25550.0,9.391221440455674e-09
25650.0,9.380740106782101e-09
25750.0,9.430707490033603e-09
25850.0,9.436684871794532e-09
25950.0,9.463716768674834e-09
26050.0,9.472502508714179e-09
26150.0,9.45940677481516e-09
26250.0,9.43041335975961e-09
26350.0,9.515662200394812e-09
26450.0,9.537995334141742e-09
26550.0,9.553037605937435e-09
26650.0,9.557363358543045e-09
26750.0,9.556096059876751e-09
26850.0,9.609304322216507e-09
26950.0,9.628652383360886e-09
27050.0,9.64624118568462e-09
27150.0,9.663222568792467e-09
27250.0,9.681524008624715e-09
27350.0,9.700785726770537e-09
27450.0,9.721619766598633e-09
27550.0,9.708024722792152e-09
27650.0,9.753031771119522e-09
27750.0,9.783742672549127e-09
27850.0,9.808126995869043e-09
27950.0,9.834392990469604e-09
28050.0,9.858923999057184e-09
28150.0,9.884565900960565e-09
28250.0,9.910436942628931e-09
28350.0,9.937390007095448e-09
28450.0,9.96278846877001e-09
28550.0,9.988949384663082e-09
28650.0,1.00133028167353e-08
28750.0,1.0012210894062918e-08
28850.0,1.0084018332912609e-08
28950.0,1.0121286786494983e-08
29050.0,1.0157027514107005e-08
29150.0,1.0194636381119139e-08
29250.0,1.023442615893737e-08
29350.0,1.0277167477357802e-08
29450.0,1.0323034485678481e-08
29550.0,1.0373704883740305e-08
29650.0,1.0423944377422554e-08
29750.0,1.048502402028602e-08
29850.0,1.0546408808957999e-08
29950.0,1.0610426012654138e-08
30050.0,1.0681367148576862e-08
30150.0,1.0752934663802768e-08
30250.0,1.0833270589457115e-08
30350.0,1.089447345382245e-08
30450.0,1.1007031948117562e-08
30550.0,1.1137939539888415e-08
30650.0,1.1267835561980952e-08
30750.0,1.1397864902710582e-08
30850.0,1.1564270437588596e-08
30950.0,1.1735783776401456e-08
31050.0,1.1907825680697183e-08
31150.0,1.2192604071971552e-08
31250.0,1.2487535277539024e-08
31350.0,1.281170173895105e-08
31450.0,1.3271314756667751e-08
31550.0,1.3729219005312581e-08
31650.0,1.4297465300796747e-08
31750.0,1.5112551688767372e-08
31850.0,1.5927924619736723e-08
31950.0,1.7105998693930426e-08
32100.0,2.0140104873332527e-08
32300.0,2.7623094151636267e-08
32500.0,3.930682008465683e-08
32700.0,9.45881177966007e-08
32900.0,1.4409419541026585e-07
33100.0,1.837982794277426e-07
33300.0,1.0659886843656229e-07
33500.0,4.956984532762457e-08
33700.0,3.2027497411624617e-08
33900.0,2.4801969654189273e-08
34100.0,2.0373374786632123e-08
34300.0,1.8220580683627537e-08
34500.0,1.6759927945242542e-08
34700.0,1.567863726997792e-08
34900.0,1.5066995225170468e-08
35100.0,1.4601649639309106e-08
35300.0,1.4255669925973055e-08
35500.0,1.4027906803223948e-08
35700.0,1.3831515416203873e-08
35900.0,1.369447984926389e-08
36100.0,1.3600598582543859e-08
36300.0,1.3533969873291239e-08
36500.0,1.3494513913270298e-08
36700.0,1.3471322961289748e-08
36900.0,1.346296713974691e-08
37100.0,1.347499749381596e-08
37300.0,1.3488683760431821e-08
37500.0,1.3509890546267254e-08
37700.0,1.3561013838428314e-08
37900.0,1.3608272139850193e-08
38100.0,1.3656765343823356e-08
38300.0,1.3716623758438196e-08
38500.0,1.378449062233103e-08
38700.0,1.385153349203313e-08
38900.0,1.3929103533851867e-08
39100.0,1.4003808005571398e-08
39300.0,1.4092206707681139e-08
39500.0,1.417737424077894e-08
39700.0,1.4271063591291821e-08
39900.0,1.436537481401117e-08
40100.0,1.446147341320541e-08
40300.0,1.456320907809903e-08
40500.0,1.4660934076856122e-08
40700.0,1.4784012696299623e-08
40900.0,1.489587604763611e-08
41100.0,1.501675730108357e-08
41300.0,1.5139874490501128e-08
41500.0,1.526163100117747e-08
41700.0,1.5378017712304442e-08
41900.0,1.5519613743815546e-08
42100.0,1.56550391330797e-08
42300.0,1.5797272193091966e-08
42500.0,1.593850768168293e-08
42700.0,1.6088119525667714e-08
42900.0,1.6218582124659814e-08
43100.0,1.6354302894200016e-08
43300.0,1.652155101026046e-08
43500.0,1.6664572353802922e-08
43700.0,1.6820394151965388e-08
43900.0,1.699879586821023e-08
44100.0,1.7163436970557462e-08
44300.0,1.734897906472974e-08
44500.0,1.754088845886828e-08
44700.0,1.7733664776662354e-08
44900.0,1.7939640618220173e-08
45100.0,1.8145510089674956e-08
45300.0,1.8352744247646775e-08
45500.0,1.8582828742909027e-08
45700.0,1.881320132983497e-08
45900.0,1.9045639532201407e-08
46100.0,1.9299891606282926e-08
46300.0,1.9558411184852593e-08
46500.0,1.9816815376980277e-08
46700.0,2.0101901207907948e-08
46900.0,2.039008689673008e-08
47100.0,2.0695840313445373e-08
47300.0,2.102171659902707e-08
47500.0,2.1341520976446693e-08
47700.0,2.1691295983604166e-08
47900.0,2.204726536900154e-08
48100.0,2.241975368717418e-08
48300.0,2.2813876662307593e-08
48500.0,2.3255263919597787e-08
48700.0,2.3701298910596676e-08
48900.0,2.420073890332419e-08
49100.0,2.4718124333195554e-08
49300.0,2.5287632139026164e-08
49500.0,2.5900764266050043e-08
49700.0,2.6553827026837007e-08
49900.0,2.733304466175825e-08
50100.0,2.8114468402645893e-08
50300.0,2.914688796590462e-08
50500.0,3.0202269388071564e-08
50700.0,3.154664141616627e-08
50900.0,3.3079461673381954e-08
51100.0,3.4845679939602286e-08
51300.0,3.733008654744764e-08
51500.0,3.982243181226262e-08
51700.0,4.382021795211458e-08
51900.0,4.797732205686498e-08
52100.0,5.274602874712479e-08
52300.0,5.811950045393162e-08
52500.0,6.304229704406876e-08
52700.0,6.387747801681447e-08
52900.0,6.470741883527239e-08
53100.0,6.287168474586986e-08
53300.0,5.9596094013280567e-08
53500.0,5.6591458603482024e-08
53700.0,5.466514007228056e-08
53900.0,5.273902195169776e-08
54100.0,5.2260913882975417e-08
54300.0,5.2263134865206396e-08
54500.0,5.2656306529758734e-08
54700.0,5.420516979540604e-08
54900.0,5.5753412857815844e-08
55100.0,5.859261915540147e-08
55300.0,6.186381091788342e-08
55500.0,6.565921723477797e-08
55700.0,7.15847869223524e-08
55900.0,7.750574784249508e-08
56100.0,8.573962335303605e-08
56300.0,9.551373981950559e-08
56500.0,1.0518022123378213e-07
56700.0,1.1275298568953243e-07
56900.0,1.2032421607722206e-07
57100.0,1.2371728984424664e-07
57300.0,1.208353916375455e-07
57500.0,1.1795404539568918e-07
57700.0,1.1402935671190997e-07
57900.0,1.0984511588130106e-07
58100.0,1.0608449374574745e-07
58300.0,1.0615533952193997e-07
58500.0,1.0622674222429506e-07
58700.0,1.0822807386361586e-07
58900.0,1.1259046792152988e-07
59100.0,1.1694893780901847e-07
59300.0,1.2502613680800867e-07
59500.0,1.3468843396517462e-07
59700.0,1.4435142986439764e-07
59900.0,1.620444941970568e-07
60100.0,1.7973801337780683e-07
60300.0,2.009942181237679e-07
60500.0,2.3650079981923517e-07
60700.0,2.720083409480844e-07
60900.0,3.229986568373824e-07
61100.0,3.929117174372629e-07
61300.0,4.6282644506854216e-07
61500.0,5.553550226477648e-07
61700.0,6.629603782391898e-07
61900.0,7.705669924675571e-07
62100.0,7.913635344445068e-07
62300.0,7.904571605004165e-07
62500.0,7.895508303486025e-07
62700.0,7.039884722137972e-07
62900.0,6.090189114850193e-07
63100.0,5.140481080296877e-07
63300.0,4.5489662491165834e-07
63500.0,3.957439007154823e-07
63700.0,3.3992512625682023e-07
63900.0,3.141111748899251e-07
64200.0,2.753905913988652e-07
64600.0,2.507546776034575e-07
65000.0,2.379158403946659e-07
65400.0,2.3635270081771374e-07
65800.0,2.422233256767117e-07
66200.0,2.498712537809142e-07
66600.0,2.5848616537291196e-07
67000.0,2.6336528022028774e-07
67400.0,2.661494196016436e-07
67800.0,2.654505283976685e-07
68200.0,2.64810486731419e-07
68600.0,2.6471252982250526e-07
69000.0,2.682320914535994e-07
69400.0,2.7497873532327103e-07
69800.0,2.843659356450662e-07
70200.0,2.9981723258725854e-07
70600.0,3.1786010620407875e-07
71000.0,3.406218703726181e-07
71400.0,3.68546313770962e-07
71800.0,3.991381232351453e-07
72200.0,4.383657044802788e-07
72600.0,4.821310539592424e-07
73000.0,5.32702891680072e-07
73400.0,5.962205184006956e-07
73800.0,6.654120398222542e-07
74200.0,7.643471908718831e-07
74600.0,8.744647447311462e-07
75000.0,1.0078122750627296e-06
75400.0,1.132816101278402e-06
75800.0,1.2522552424927063e-06
76200.0,1.2921470005027186e-06
76600.0,1.3138000929231407e-06
77000.0,1.2976432475887838e-06
77400.0,1.287276209552868e-06
77800.0,1.2889345049278707e-06
78200.0,1.2727241009046872e-06
78600.0,1.2418935816201819e-06
79000.0,1.161647682910936e-06
79400.0,1.064929063111322e-06
79800.0,9.545557987981461e-07
80200.0,8.450082441993015e-07
80600.0,7.593130247196882e-07
81000.0,6.81000055324768e-07
81400.0,6.281172971477757e-07
81800.0,5.843240947309681e-07
82200.0,5.574121350902027e-07
82600.0,5.389176289147591e-07
83000.0,5.297268417453165e-07
83400.0,5.276457164368353e-07
83800.0,5.313817243178801e-07
84200.0,5.484212172514519e-07
84600.0,5.734429343493902e-07
85000.0,6.133204576969175e-07
85400.0,6.595651203533638e-07
85800.0,6.799463197448042e-07
86200.0,6.905172383633282e-07
86600.0,6.478640762154387e-07
87000.0,5.874690003905772e-07
87400.0,5.229678511497132e-07
87800.0,4.57097578745678e-07
88200.0,4.0914593606106664e-07
88600.0,3.6716699378598873e-07
89000.0,3.3683381740031233e-07
89400.0,3.1149163639123255e-07
89800.0,2.9242629453969163e-07
90200.0,2.7674083354203754e-07
90600.0,2.645563995997834e-07
91000.0,2.547060169491149e-07
91400.0,2.465064034596668e-07
91800.0,2.399575471752179e-07
92200.0,2.3429555088129978e-07
92600.0,2.2996389387778754e-07
93000.0,2.259770185720117e-07
93400.0,2.230244956266715e-07
93800.0,2.201673698059039e-07
94200.0,2.1816882743796684e-07
94600.0,2.161703038935055e-07
95000.0,2.148870940269231e-07
95400.0,2.1364155740878753e-07
95800.0,2.128401799451086e-07
96200.0,2.1218683109771985e-07
96600.0,2.1180923715706426e-07
97000.0,2.1165723082105208e-07
97400.0,2.1167125382142318e-07
97800.0,2.120301209878987e-07
98200.0,2.124260260467891e-07
98600.0,2.132786211375676e-07
99000.0,2.1413124193140672e-07
99400.0,2.1538763726226353e-07
99800.0,2.167450598929511e-07
100000.0,2.1753045537959043e-07
100900.0,2.2192994860943835e-07
101900.0,2.2772866443836924e-07
102800.0,2.3521925449597409e-07
103800.0,2.447975350035239e-07
104700.0,2.574957047634846e-07
105700.0,2.7558120655663624e-07
106700.0,3.0202117295676915e-07
107600.0,3.326720720878635e-07
108600.0,3.8353993130699314e-07
109600.0,4.786067831799205e-07
110700.0,6.836613352192007e-07
111700.0,1.2995136643930839e-06
112700.0,1.8373867798500115e-06
113800.0,1.4015801737010701e-06
114800.0,9.994676888015467e-07
115900.0,7.55678170676679e-07
116900.0,6.766203863856775e-07
118000.0,6.986173839430243e-07
119100.0,7.71225966643789e-07
120200.0,8.03668442498438e-07
121300.0,7.616444376614574e-07
122500.0,7.336543752062466e-07
123600.0,7.811044113723812e-07
124700.0,9.142051012963574e-07
125900.0,1.044155187519812e-06
127100.0,9.905027741059467e-07
128200.0,8.155208616543319e-07
129400.0,6.77152711662101e-07
130600.0,6.023384783736048e-07
131800.0,5.786074554333495e-07
133000.0,5.961080078783135e-07
134300.0,6.301851432477976e-07
135500.0,6.173074363071503e-07
136800.0,5.609450691218191e-07
138000.0,5.170276879937876e-07
139300.0,4.991989611623373e-07
140600.0,5.08971345198023e-07
141900.0,5.29174444807646e-07
143200.0,5.012342704111881e-07
144500.0,4.77354345213879e-07
145900.0,4.696486476071192e-07
147200.0,4.694863939836525e-07
148600.0,4.7280463354900215e-07
150000.0,4.784448607383631e-07
151400.0,4.856968393308749e-07
152800.0,4.943788496939706e-07
154200.0,5.045643402756282e-07
155600.0,5.169226723851002e-07
157000.0,5.329760419097348e-07
158500.0,5.557685926596502e-07
160000.0,5.765734506373487e-07
161400.0,6.064112669352217e-07
162900.0,6.833472683786393e-07
164400.0,8.646031890013911e-07
166000.0,7.680312689931872e-07
167500.0,7.638752642908318e-07
169000.0,7.993965440895192e-07
170600.0,8.223786005205046e-07
172200.0,8.237352208534499e-07
173800.0,8.395096357067396e-07
175400.0,7.594741236315717e-07
177000.0,7.286206484883481e-07
178600.0,7.278790335427158e-07
180300.0,6.973764278340237e-07
182000.0,6.81628854785017e-07
183700.0,6.770593171894855e-07
185400.0,6.791400809443241e-07
187100.0,6.911482868165436e-07
188800.0,7.203502257610689e-07
190500.0,7.071320074966304e-07
192300.0,6.899287704457489e-07
194100.0,6.859464576781735e-07
195900.0,6.863577693974124e-07
197700.0,6.884895259274969e-07
199500.0,6.909621442789224e-07
201400.0,6.943046057115925e-07
203200.0,6.977592729048768e-07
205100.0,7.025430526329931e-07
207000.0,7.078018095007247e-07
208900.0,7.13382583609253e-07
210900.0,7.192202844999197e-07
212800.0,7.2537004352015e-07
214800.0,7.322515562606073e-07
216800.0,7.395382712297118e-07
218800.0,7.474448819764406e-07
220800.0,7.556552039473233e-07
222800.0,7.639757287777643e-07
224900.0,7.726797376659205e-07
227000.0,7.816824756285151e-07
229100.0,7.921653683568262e-07
231200.0,8.031148730343289e-07
233300.0,8.14714106063942e-07
235500.0,8.2663764709049e-07
237700.0,8.392095599549389e-07
239900.0,8.527982085101268e-07
242100.0,8.669939296024513e-07
244300.0,8.818397579361733e-07
246600.0,8.973338414746321e-07
248900.0,9.136597869667578e-07
251200.0,9.308190238999457e-07
253500.0,9.48768763325167e-07
255900.0,9.675094276315294e-07
258200.0,9.872650727466123e-07
260600.0,1.0074873330221635e-06
263000.0,1.0293301296018713e-06
265500.0,1.0516839951697457e-06
267900.0,1.0750087974371121e-06
270400.0,1.0991254822755033e-06
272900.0,1.1243983455431531e-06
275400.0,1.150641990320041e-06
278000.0,1.1777189447379515e-06
280500.0,1.205545541885408e-06
283100.0,1.2341007525031606e-06
285800.0,1.2635891201689248e-06
288400.0,1.2938648074519344e-06
291100.0,1.3246466122268129e-06
293800.0,1.3561160459955152e-06
296500.0,1.3880076004767361e-06
299200.0,1.420586916674841e-06
302000.0,1.4528404140295908e-06
304800.0,1.485554018019236e-06
307600.0,1.518123593460374e-06
310500.0,1.5511546284082123e-06
313300.0,1.5840369619249726e-06
316200.0,1.6162691647334524e-06
319200.0,1.6486356310108238e-06
