Age,Mass,margLike,Prob
0.2338894472361808,788832.7349147112,3006.211274971466,1.9314986931135856e+58
0.2338894472361808,807300.4152657436,2848.5537015312407,4.003085226926603e+58
0.2338894472361808,826200.4499074288,2687.2051432442377,7.946092571423857e+58
0.2338894472361808,845542.9608599177,2522.079188980041,1.5140851052600363e+59
0.2338894472361808,865338.3071140461,2353.087404602504,2.778095761036017e+59
0.2338894472361808,885597.0901791448,2180.139285608402,4.927912020875718e+59
0.2338894472361808,906330.1597607476,2003.1422086571479,8.490213912142917e+59
0.2338894472361808,927548.6195712056,1822.001381965898,1.4279577471592757e+60
0.2338894472361808,949263.8332763468,1636.6197945432477,2.3559325632386934e+60
0.2338894472361808,971487.4305813428,1446.8981642345157,3.8265257115770335e+60
0.2338894472361808,994231.3134590756,1252.7348845505232,6.123943133215732e+60
0.2338894472361808,1017507.6625242984,1054.0259702517365,9.630941524655253e+60
0.2338894472361808,1041328.943557034,850.6650016583619,1.479289634280317e+61
0.2338894472361808,1065707.914178694,642.543067656694,2.2010694688322012e+61
0.2338894472361808,1090657.630684497,429.54870737112964,3.146565351280741e+61
0.2338894472361808,1116191.4550358322,211.5678504707447,4.2937857431759054e+61
0.2338894472361808,1142323.0620163465,-11.516243921826117,5.572461276260193e+61
0.2338894472361808,1169066.4465555456,-239.82304975157194,6.873410337828712e+61
0.2338894472361808,1196435.9312238502,-473.4748380159897,8.070431515549774e+61
0.2338894472361808,1224446.1739031435,-712.596742248123,9.037835738620876e+61
0.2338894472361808,1253112.175636873,-957.3168255324571,9.65149172452308e+61
0.2338894472361808,1282449.2886639466,-1207.7661490898397,9.784930957344657e+61
0.2338894472361808,1312473.22464071,-1464.0788424680636,9.330574419010638e+61
0.2338894472361808,1343200.063055414,-1726.3921753756974,8.259517090813099e+61
0.2338894472361808,1374646.2598396766,-1994.8466311976765,6.686127050524592e+61
0.2338894472361808,1406828.65618154,-2269.5859822318803,4.8741399983509924e+61
0.2338894472361808,1439764.4875448796,-2550.757366687337,3.152464949434886e+61
0.2338894472361808,1473471.392899947,-2838.5113674848544,1.7832676974144136e+61
0.2338894472361808,1507967.424170009,-3133.0020929024677,8.70092261980034e+60
0.2338894472361808,1543271.055899177,-3434.38725910916,3.611907104581216e+60
0.2338894472361808,1579401.1951465392,-3742.828274630536,1.2581779493817227e+60
0.2338894472361808,1616377.1916119475,-4058.4903267920968,3.6265061503259506e+59
0.2338894472361808,1654218.8479988573,-4381.542470186244,8.525494153573771e+58
0.2338894472361808,1692946.4306197772,-4712.157717210419,1.610541749929467e+58
0.2338894472361808,1732580.6802500114,-5050.513130724903,2.40734164683857e+57
0.2338894472361808,1773142.8232354831,-5396.7899188797,2.801766978736711e+56
0.2338894472361808,1814654.5828606468,-5751.173532161774,2.496685213996501e+55
0.2338894472361808,1857138.190982504,-6113.85376271401,1.673817426845447e+54
0.2338894472361808,1900616.3999369885,-6485.024845979371,8.288567442752005e+52
0.2338894472361808,1945112.4947241312,-6864.885564724975,2.9737619054033787e+51
0.2338894472361808,1990650.305478458,-7253.639355501195,7.575381125211672e+49
0.2338894472361808,2037254.2202313568,-7651.494417593298,1.3413833832167658e+48
0.2338894472361808,2084949.1979722236,-8058.66382452373,1.6146053283798126e+46
0.2338894472361808,2133760.782015392,-8475.365638164845,1.2905343462284625e+44
0.2338894472361808,2183715.113680004,-8901.823025523225,6.682974880203876e+41
0.2338894472361808,2234838.9462901214,-9338.264378257856,2.1848879902887185e+39
0.2338894472361808,2287159.659502645,-9784.923434996803,4.3886947033520804e+36
0.2338894472361808,2340705.273970637,-10242.039406517153,5.263467534165324e+33
0.2338894472361808,2395504.466349918,-10709.857103855546,3.657523587110778e+30
0.2338894472361808,2451586.584657044,-11188.627069418373,1.426794769900788e+27
0.2338894472361808,2508981.6639867835,-11678.60571116101,3.022555978230748e+23
0.2338894472361808,2567720.4425975857,-12180.055439908561,3.357906636317091e+19
0.2338894472361808,2627834.378373629,-12693.244809891494,1885881445910059.5
0.2338894472361808,2689355.6656722664,-13218.448662571343,51519399981.070465
0.2338894472361808,2752317.252565903,-13755.948273833663,657425.0712862192
0.2338894472361808,2816752.858487498,-14306.031504626713,3.7554067327703846
0.2338894472361808,2882696.992289233,-14868.992955127336,9.182978044424555e-06
0.2338894472361808,2950184.970723901,-15445.134122515547,9.17118794395858e-12
0.2338894472361808,3019252.937358981,-16034.763562442933,3.5608553624592965e-18
0.2338894472361808,3089937.881933562,-16638.19705428167,5.103437985820064e-25
0.2338894472361808,3162277.6601683795,-17255.757770241747,2.5569012634357753e-32
0.2353919597989949,31622.776601683792,9471.527100096044,107479955294667.1
0.2353919597989949,32363.110140396715,9465.231635176558,124680696226099.55
0.2353919597989949,33120.7759252766,9458.7887845964,145211806765345.97
0.2353919597989949,33896.17972850792,9452.195097850605,169814365435837.62
0.2353919597989949,34689.73682197071,9445.447043653048,199414302005639.12
0.2353919597989949,35501.872199642195,9438.54100804524,235173255660203.38
0.2353919597989949,36333.02080520441,9431.473292460865,278554692224573.25
0.2353919597989949,37183.62776498083,9424.240111744977,331410230381309.8
0.2353919597989949,38054.14862632636,9416.837592126849,396092851336222.5
0.2353919597989949,38945.04960159794,9409.261769145345,475606032641293.6
0.2353919597989949,39856.80781783776,9401.508585525744,573801108851684.8
0.2353919597989949,40789.91157230091,9393.573889006826,695639679796739.8
0.2353919597989949,41744.8605939659,9385.453430117119,847544175511103.5
0.2353919597989949,42722.16631116739,9377.142859899062,1037868482034730.2
0.2353919597989949,43722.35212549416,9368.637727579906,1277532895632815.0
0.2353919597989949,44745.9536921003,9359.933478188068,1580885141199932.0
0.2353919597989949,45793.51920657803,9351.02545011369,1966874000450595.2
0.2353919597989949,46865.609698547,9341.908872612097,2460657520132638.0
0.2353919597989949,47962.799332116985,9332.578863248786,3095818625847262.0
0.2353919597989949,49085.67571338431,9323.030425284625,3917434378266899.5
0.2353919597989949,50234.84020512821,9313.258444999807,4986351676844731.0
0.2353919597989949,51410.90824887363,9303.257688955173,6385177805466317.0
0.2353919597989949,52614.50969449455,9293.022801189418,8226722703323043.0
0.2353919597989949,53846.28913753371,9282.548300350678,1.0665967388861936e+16
0.2353919597989949,55106.90626441898,9271.828576760945,1.3917134644986502e+16
0.2353919597989949,56397.03620576279,9260.857889411796,1.8278188317209936e+16
0.2353919597989949,57717.36989793168,9249.630362889744,2.416621661044797e+16
0.2353919597989949,59068.61445308131,9238.139984229632,3.2168864755884096e+16
0.2353919597989949,60451.49353785448,9226.380599694363,4.311958923683567e+16
0.2353919597989949,61866.74776094437,9214.34591147923,5.820850626203191e+16
0.2353919597989949,63315.13506973245,9202.029474339077,7.91467881480216e+16
0.2353919597989949,64797.431156211016,9189.424692136528,1.0841217724017629e+17
0.2353919597989949,66314.42987240946,9176.524814309385,1.496182523044405e+17
0.2353919597989949,67866.94365554642,9163.32293225532,2.0807385441980627e+17
0.2353919597989949,69455.80396313453,9149.81197563194,2.916368643478593e+17
0.2353919597989949,71081.86171827296,9135.984708570217,4.120270281006494e+17
0.2353919597989949,72745.98776536364,9121.833725799293,5.868601472105221e+17
0.2353919597989949,74449.07333649692,9107.351448680532,8.428246671389201e+17
0.2353919597989949,76192.03052875614,9092.530121148742,1.2206817765246536e+18
0.2353919597989949,77975.79279269578,9077.361805558368,1.7831997118962563e+18
0.2353919597989949,79801.31543225705,9061.838378432447,2.627848291078562e+18
0.2353919597989949,81669.57611638568,9045.951526112025,3.907280708855612e+18
0.2353919597989949,83581.57540262827,9029.692740303739,5.862663073292338e+18
0.2353919597989949,85538.3372729866,9013.053313523149,8.878384532537222e+18
0.2353919597989949,87540.90968231631,8996.024334431395,1.3572662097468264e+19
0.2353919597989949,89590.36511956614,8978.596683062678,2.09489485802879e+19
0.2353919597989949,91687.80118215464,8960.761025940015,3.2651278523993903e+19
0.2353919597989949,93834.34116379486,8942.50781107664,5.139894054313588e+19
0.2353919597989949,96031.13465608087,8923.827262860377,8.173347321950786e+19
0.2353919597989949,98279.35816415728,8904.709376818275,1.3131485445745322e+20
0.2353919597989949,100580.21573680418,8885.143914258635,2.1319285148832095e+20
0.2353919597989949,102934.93961127168,8865.120396787635,3.498271205573187e+20
0.2353919597989949,105344.79087321166,8844.628100697551,5.8027505471848323e+20
0.2353919597989949,107811.06013205949,8823.65605122364,9.731768050571637e+20
0.2353919597989949,110335.06821222624,8802.19301666652,1.6504603320292554e+21
0.2353919597989949,112918.16686047523,8780.22750237698,2.831080165748647e+21
0.2353919597989949,115561.73946985645,8757.747744599956,4.9125990349795e+21
0.2353919597989949,118267.20182059106,8734.741704174377,8.625035794449938e+21
0.2353919597989949,121036.00283829964,8711.197060085544,1.5324250011676176e+22
0.2353919597989949,123869.6253699838,8687.101202866515,2.7557793071631362e+22
0.2353919597989949,126769.58697817229,8662.44122784506,5.016888233182608e+22
0.2353919597989949,129737.44075366044,8637.203928232464,9.247551444443069e+22
0.2353919597989949,132774.77614727672,8611.375788050584,1.726229451855872e+23
0.2353919597989949,135883.21982112236,8584.942974893267,3.263820363163436e+23
0.2353919597989949,139064.4365197383,8557.891332518346,6.251521940057851e+23
0.2353919597989949,142320.12996167009,8530.206373266174,1.2132549040159395e+24
0.2353919597989949,145652.04375190305,8501.873270300675,2.3861578074552004e+24
0.2353919597989949,149061.96231566014,8472.876849668755,4.7566367528838453e+24
0.2353919597989949,152551.7118540599,8443.201582173806,9.612274363785617e+24
0.2353919597989949,156123.16132215047,8412.831575058943,1.9694631291295694e+25
0.2353919597989949,159778.2234298378,8381.75056349557,4.091981162203837e+25
0.2353919597989949,163518.8556662486,8349.941901872644,8.622837482256834e+25
0.2353919597989949,167347.06134807464,8317.388554882024,1.8431568128920064e+26
0.2353919597989949,171264.8906924606,8284.073088395127,3.9969834283374365e+26
0.2353919597989949,175274.4419150082,8249.977660125976,8.794686962317605e+26
0.2353919597989949,179377.8623534893,8215.084010075661,1.9637386622577694e+27
0.2353919597989949,183577.3496178634,8179.37345075309,4.4501698468562925e+27
0.2353919597989949,187875.1527672209,8142.826857166804,1.0236468671325974e+28
0.2353919597989949,192273.5735142776,8105.424656582489,2.3902976158569666e+28
0.2353919597989949,196774.9674580727,8067.1468180406655,5.666641939107808e+28
0.2353919597989949,201381.74534552105,8027.972841629012,1.3639898114530751e+29
0.2353919597989949,206096.3743625029,7987.881747503515,3.333827603742416e+29
0.2353919597989949,210921.37945517935,7946.8520646525985,8.274696132200713e+29
0.2353919597989949,215859.3446822418,7904.8618193981965,2.0857530840722008e+30
0.2353919597989949,220912.91459881727,7861.888523627642,5.339431879104809e+30
0.2353919597989949,226084.7956727777,7817.909162750005,1.3882313979027083e+31
0.2353919597989949,231377.75773420223,7772.900183370521,3.665811903393512e+31
0.2353919597989949,236794.63545877617,7726.837480676424,9.831501994050961e+31
0.2353919597989949,242338.32988591568,7679.696385527495,2.677955538074154e+32
0.2353919597989949,248011.8099724387,7631.451651244344,7.408070034411829e+32
0.2353919597989949,253818.1141826046,7582.07744008742,2.0811381873238796e+33
0.2353919597989949,259760.35211538128,7531.54730941946,5.936871618416172e+33
0.2353919597989949,265841.70616980846,7479.834197543992,1.7196194546705982e+34
0.2353919597989949,272065.43324935,7426.910409212279,5.056752261881012e+34
0.2353919597989949,278434.86650614475,7372.747600790993,1.5094240906482503e+35
0.2353919597989949,284953.4171260982,7317.316765082594,4.572724413134033e+35
0.2353919597989949,291624.57615576003,7260.588215790386,1.4056406400909422e+36
0.2353919597989949,298451.9163719754,7202.531571619834,4.38336050600411e+36
0.2353919597989949,305439.09419530263,7143.115740007717,1.386301363882708e+37
0.2353919597989949,312589.8516482341,7082.308900470299,4.445234423704121e+37
0.2353919597989949,319908.01835925475,7020.078487561708,1.4446789213189896e+38
0.2353919597989949,327397.5136138218,6956.391173433326,4.756898642854051e+38
0.2353919597989949,335062.34845336044,6891.212849984869,1.5862467820596013e+39
0.2353919597989949,342906.6278234001,6824.508610597593,5.354407429463449e+39
0.2353919597989949,350934.5527719985,6756.242731439892,1.8286281622131555e+40
0.2353919597989949,359150.422699641,6686.378652335145,6.314967470212642e+40
0.2353919597989949,367558.6376618056,6614.878957181751,2.2038631779645858e+41
0.2353919597989949,376163.7007254393,6541.705353914696,7.76744956444508e+41
0.2353919597989949,384970.22038059775,6466.81865399806,2.762741162840248e+42
0.2353919597989949,393982.9130085527,6390.178751437324,9.90903423052624e+42
0.2353919597989949,403206.6054076735,6311.744601300414,3.580846103647656e+43
0.2353919597989949,412646.2373784472,6231.474197735852,1.3025906438458274e+44
0.2353919597989949,422306.8643690161,6149.324551476271,4.765104787594253e+44
0.2353919597989949,432193.66018265294,6065.25166681528,1.7511418367083912e+45
0.2353919597989949,442311.9197486164,5979.210518045333,6.457480349456066e+45
0.2353919597989949,452667.061957886,5891.155025343917,2.386552978477466e+46
0.2353919597989949,463264.632565276,5801.038030095275,8.828395551532668e+46
0.2353919597989949,474110.3071594974,5708.811269634323,3.2643242789508564e+47
0.2353919597989949,485209.89420274814,5614.425351399344,1.2046578933731715e+48
0.2353919597989949,496569.3381414728,5517.829726479475,4.4300611404072314e+48
0.2353919597989949,508194.7225899414,5418.972662542978,1.620708822667182e+49
0.2353919597989949,520092.2735883635,5317.8012161317,5.888153597476636e+49
0.2353919597989949,532268.3629372799,5214.2612043068975,2.120393602969192e+50
0.2353919597989949,544729.5116100167,5108.297175631251,7.553625999033647e+50
0.2353919597989949,557482.3932450257,4999.852380471575,2.6563681847338184e+51
0.2353919597989949,570533.8377199951,4888.868740606174,9.201551217474078e+51
0.2353919597989949,583890.8348096249,4775.286818120756,3.132384727966931e+52
0.2353919597989949,597560.5379290428,4659.04578357611,1.0454155561172117e+53
0.2353919597989949,611550.2679648503,4540.083383430598,3.4121020027921926e+53
0.2353919597989949,625867.5171958727,4418.335906699848,1.0863254479222898e+54
0.2353919597989949,640519.9533056867,4293.73815083603,3.364828004898317e+54
0.2353919597989949,655515.4234890919,4166.223386808249,1.0112918260734025e+55
0.2353919597989949,670861.9586547212,4035.7233233654306,2.941357577907921e+55
0.2353919597989949,686567.7777260399,3902.1680704625533,8.257452121469428e+55
0.2353919597989949,702641.2920430313,3765.486101830683,2.23197990099433e+56
0.2353919597989949,719091.1098669455,3625.604216670608,5.795419529772558e+56
0.2353919597989949,735926.0409904969,3482.447500449781,1.442659385900217e+57
0.2353919597989949,753155.1014560008,3335.939284781399,3.4375041500317186e+57
0.2353919597989949,770787.5183839604,3186.0011063642646,7.83214562551708e+57
0.2353919597989949,788832.7349147112,3032.5526649612493,1.7058314858360636e+58
0.2353919597989949,807300.4152657436,2875.5117803940902,3.553244262595709e+58
0.2353919597989949,826200.4499074288,2714.7943485313363,7.088508993560718e+58
0.2353919597989949,845542.9608599177,2550.314296245886,1.3574734287318225e+59
0.2353919597989949,865338.3071140461,2381.9835353180406,2.503406733897082e+59
0.2353919597989949,885597.0901791448,2209.7119152594114,4.463195925238038e+59
0.2353919597989949,906330.1597607476,2033.4071750322323,7.726723602578596e+59
0.2353919597989949,927548.6195712056,1852.9748936384979,1.3049738202126415e+60
0.2353919597989949,949263.8332763468,1668.3184395522326,2.159559719453497e+60
0.2353919597989949,971487.4305813428,1479.338918968004,3.513107252289936e+60
0.2353919597989949,994231.3134590756,1285.9351228376815,5.623599023488106e+60
0.2353919597989949,1017507.6625242984,1088.0034726674323,8.839322172667749e+60
0.2353919597989949,1041328.943557034,885.4379650456505,1.3571658528824376e+61
0.2353919597989949,1065707.914178694,678.1301148722407,2.0206289010813274e+61
0.2353919597989949,1090657.630684497,465.96889725878526,2.895103303503443e+61
0.2353919597989949,1116191.4550358322,248.84068806861714,3.9668069552611066e+61
0.2353919597989949,1142323.0620163465,26.629203064661397,5.178166282363023e+61
0.2353919597989949,1169066.4465555456,-200.78456436719148,6.433363105396677e+61
0.2353919597989949,1196435.9312238502,-433.5224069526877,7.61563140907554e+61
0.2353919597989949,1224446.1739031435,-671.7089687561077,8.602467401989616e+61
0.2353919597989949,1253112.175636873,-915.4718119340237,9.26774100527321e+61
0.2353919597989949,1282449.2886639466,-1164.9414850519447,9.479855547432321e+61
0.2353919597989949,1312473.22464071,-1420.251593000347,9.1227953014408e+61
0.2353919597989949,1343200.063055414,-1681.5388685475161,8.153982330896624e+61
0.2353919597989949,1374646.2598396766,-1948.9432455675812,6.669649884207384e+61
0.2353919597989949,1406828.65618154,-2222.6079339827975,4.917245678321351e+61
0.2353919597989949,1439764.4875448796,-2502.679496460565,3.2194922949224204e+61
0.2353919597989949,1473471.392899947,-2789.30792690583,1.845460780221065e+61
0.2353919597989949,1507967.424170009,-3082.6467307910757,9.133950244174676e+60
0.2353919597989949,1543271.055899177,-3382.8530073672123,3.8504026926586394e+60
0.2353919597989949,1579401.1951465392,-3690.0875337988537,1.363575963984347e+60
0.2353919597989949,1616377.1916119475,-4004.514851269464,4.0004417591516036e+59
0.2353919597989949,1654218.8479988573,-4326.303353102319,9.584323580729177e+58
0.2353919597989949,1692946.4306197772,-4655.625374944491,1.847582862311693e+58
0.2353919597989949,1732580.6802500114,-4992.657287062226,2.8219983658503416e+57
0.2353919597989949,1773142.8232354831,-5337.579588796885,3.360983733952202e+56
0.2353919597989949,1814654.5828606468,-5690.577005232593,3.069551343147521e+55
0.2353919597989949,1857138.190982504,-6051.838586126697,2.1124781909125787e+54
0.2353919597989949,1900616.3999369885,-6421.55780715633,1.07564742126491e+53
0.2353919597989949,1945112.4947241312,-6799.932673535606,3.9753491055064585e+51
0.2353919597989949,1990650.305478458,-7187.165826058281,1.0451187609583846e+50
0.2353919597989949,2037254.2202313568,-7583.464649623227,1.913652212511755e+48
0.2353919597989949,2084949.1979722236,-7989.041384300569,2.386865683653443e+46
0.2353919597989949,2133760.782015392,-8404.11323899806,1.9812231425861303e+44
0.2353919597989949,2183715.113680004,-8828.902507788567,1.0679164040185575e+42
0.2353919597989949,2234838.9462901214,-9263.636688960774,3.64296396971475e+39
0.2353919597989949,2287159.659502645,-9708.548606857385,7.654732585026873e+36
0.2353919597989949,2340705.273970637,-10163.876536565427,9.629530242061991e+33
0.2353919597989949,2395504.466349918,-10629.864331525665,7.038662584640638e+30
0.2353919597989949,2451586.584657044,-11106.76155412995,2.896880723231035e+27
0.2353919597989949,2508981.6639867835,-11594.823609375597,6.494920568691349e+23
0.2353919597989949,2567720.4425975857,-12094.311881649011,7.661858703301881e+19
0.2353919597989949,2627834.378373629,-12605.493874711578,4585179598049008.0
0.2353919597989949,2689355.6656722664,-13128.643354962802,133960857024.04628
0.2353919597989949,2752317.252565903,-13664.040498057491,1835224.6204953503
0.2353919597989949,2816752.858487498,-14211.97203895523,11.30035921998683
0.2353919597989949,2882696.992289233,-14772.731425483193,2.991281616953089e-05
0.2353919597989949,2950184.970723901,-15346.618975493617,3.248462473041067e-11
0.2353919597989949,3019252.937358981,-15933.942037700595,1.377917567891676e-17
0.2353919597989949,3089937.881933562,-16535.01515628271,2.1681490463764508e-24
0.2353919597989949,3162277.6601683795,-17150.16023933873,1.1987971318007628e-31
0.236894472361809,31622.776601683792,9472.576356487065,104321256243407.98
0.236894472361809,32363.110140396715,9466.30545613086,120930686888401.84
0.236894472361809,33120.7759252766,9459.887745204853,140742148202257.62
0.236894472361809,33896.17972850792,9453.319786667758,164465367946008.78
0.236894472361809,34689.73682197071,9446.598063012345,192986457148389.0
0.236894472361809,35501.872199642195,9439.71897438159,227416269972872.25
0.236894472361809,36333.02080520441,9432.678836640782,269153224788643.7
0.236894472361809,37183.62776498083,9425.473879404446,319965262515198.6
0.236894472361809,38054.14862632636,9418.100244017096,382097242328160.5
0.236894472361809,38945.04960159794,9410.553981486715,458412301355873.25
0.236894472361809,39856.80781783776,9402.831050369843,552578771791554.25
0.236894472361809,40789.91157230091,9394.927314607161,669318492997434.9
0.236894472361809,41744.8605939659,9386.838541308403,814738258032527.6
0.236894472361809,42722.16631116739,9378.560398485406,996774381444848.9
0.236894472361809,43722.35212549416,9370.088452732096,1225791958104385.2
0.236894472361809,44745.9536921003,9361.41816685014,1515396733436731.5
0.236894472361809,45793.51920657803,9352.54489741903,1883540706249397.5
0.236894472361809,46865.609698547,9343.463892309279,2354035681121598.5
0.236894472361809,47962.799332116985,9334.170288137382,2958636453485710.0
0.236894472361809,49085.67571338431,9324.65910766121,3739923761963420.0
0.236894472361809,50234.84020512821,9314.92525711441,4755316411461789.0
0.236894472361809,51410.90824887363,9304.963523478425,6082686755243175.0
0.236894472361809,52614.50969449455,9294.768571690622,7828266125624992.0
0.236894472361809,53846.28913753371,9284.334941787067,1.013784025089411e+16
0.236894472361809,55106.90626441898,9273.657045978422,1.3212700062533146e+16
0.236894472361809,56397.03620576279,9262.729165657358,1.7332508474858606e+16
0.236894472361809,57717.36989793168,9251.54544833594,2.288828872398841e+16
0.236894472361809,59068.61445308131,9240.099904511279,3.043032078435889e+16
0.236894472361809,60451.49353785448,9228.386404457819,4.073813969085946e+16
0.236894472361809,61866.74776094437,9216.398674944545,5.492351960833252e+16
0.236894472361809,63315.13506973245,9204.130295875308,7.458302197536768e+16
0.236894472361809,64797.431156211016,9191.574696850497,1.0202553447083518e+17
0.236894472361809,66314.42987240946,9178.725153648242,1.4061407332300296e+17
0.236894472361809,67866.94365554642,9165.574784623203,1.9528294197121472e+17
0.236894472361809,69455.80396313453,9152.116547021089,2.7332597803334272e+17
0.236894472361809,71081.86171827296,9138.34323320684,3.856070161174627e+17
0.236894472361809,72745.98776536364,9124.247466804562,5.484329535170104e+17
0.236894472361809,74449.07333649692,9109.821698747053,7.864747369732173e+17
0.236894472361809,76192.03052875614,9095.05820323287,1.1373587571372503e+18
0.236894472361809,77975.79279269578,9079.949073588723,1.65894233908221e+18
0.236894472361809,79801.31543225705,9064.486218035014,2.440937528317724e+18
0.236894472361809,81669.57611638568,9048.66135535224,3.623638010685575e+18
0.236894472361809,83581.57540262827,9032.466010445936,5.428347926368859e+18
0.236894472361809,85538.3372729866,9015.891509807789,8.207255485431508e+18
0.236894472361809,87540.90968231631,8998.92897687051,1.2525902163449045e+19
0.236894472361809,89590.36511956614,8981.569327253907,1.930078203589029e+19
0.236894472361809,91687.80118215464,8963.803263899721,3.0031035253201412e+19
0.236894472361809,93834.34116379486,8945.62127209252,4.7192228353468735e+19
0.236894472361809,96031.13465608087,8927.013614364041,7.491198175957562e+19
0.236894472361809,98279.35816415728,8907.970325278242,1.2014039770417283e+20
0.236894472361809,100580.21573680418,8888.481206094244,1.946976241903991e+20
0.236894472361809,102934.93961127168,8868.535819304347,3.188917633163559e+20
0.236894472361809,105344.79087321166,8848.123483044164,5.27976560424693e+20
0.236894472361809,107811.06013205949,8827.23326537188,8.83797188738612e+20
0.236894472361809,110335.06821222624,8805.853978413603,1.496013173611431e+21
0.236894472361809,112918.16686047523,8783.974172371618,2.561187842080232e+21
0.236894472361809,115561.73946985645,8761.582129392395,4.435567122540243e+21
0.236894472361809,118267.20182059106,8738.665857291018,7.772077606154869e+21
0.236894472361809,121036.00283829964,8715.213083128721,1.3781098767337445e+22
0.236894472361809,123869.6253699838,8691.211246640023,2.473248023238318e+22
0.236894472361809,126769.58697817229,8666.647493506018,4.493313744585337e+22
0.236894472361809,129737.44075366044,8641.508668470175,8.265304910496116e+22
0.236894472361809,132774.77614727672,8615.781308292957,1.5396480513444163e+23
0.236894472361809,135883.21982112236,8589.451634541518,2.904900804584086e+23
0.236894472361809,139064.4365197383,8562.50554621058,5.5521934535750336e+23
0.236894472361809,142320.12996167009,8534.928612170557,1.0752183368005695e+24
0.236894472361809,145652.04375190305,8506.706063438887,2.1100946642018838e+24
0.236894472361809,149061.96231566014,8477.822785270419,4.1971427940200586e+24
0.236894472361809,152551.7118540599,8448.263309062626,8.462996362710081e+24
0.236894472361809,156123.16132215047,8418.011804071306,1.730150271410319e+25
0.236894472361809,159778.2234298378,8387.05206893234,3.5867558888072377e+25
0.236894472361809,163518.8556662486,8355.367522984958,7.541286060202994e+25
0.236894472361809,167347.06134807464,8322.941197391872,1.6083475404695843e+26
0.236894472361809,171264.8906924606,8289.75572605152,3.4799127940723885e+26
0.236894472361809,175274.4419150082,8255.793336297564,7.639614765663307e+26
0.236894472361809,179377.8623534893,8221.035839380616,1.701951527512344e+27
0.236894472361809,183577.3496178634,8185.464620727166,3.848137768443362e+27
0.236894472361809,187875.1527672209,8149.060629970435,8.831482449052263e+27
0.236894472361809,192273.5735142776,8111.80437074786,2.057522434022683e+28
0.236894472361809,196774.9674580727,8073.67589025968,4.866627839297665e+28
0.236894472361809,201381.74534552105,8034.654768583121,1.1687585428521824e+29
0.236894472361809,206096.3743625029,7994.720107736386,2.8501692170342567e+29
0.236894472361809,210921.37945517935,7953.850520486623,7.058248780890323e+29
0.236894472361809,215859.3446822418,7912.024118895869,1.7751287631414258e+30
0.236894472361809,220912.91459881727,7869.218502598854,4.5340873862831855e+30
0.236894472361809,226084.7956727777,7825.410746806337,1.176228204991926e+31
0.236894472361809,231377.75773420223,7780.577390027623,3.0991535098965786e+31
0.236894472361809,236794.63545877617,7734.694421505623,8.293648021496953e+31
0.236894472361809,242338.32988591568,7687.737268357765,2.2542025869131038e+32
0.236894472361809,248011.8099724387,7639.680782415836,6.222587659384953e+32
0.236894472361809,253818.1141826046,7590.499226757745,1.7444449860773832e+33
0.236894472361809,259760.35211538128,7540.1662619239705,4.966153098785548e+33
0.236894472361809,265841.70616980846,7488.654931811315,1.4355497513395723e+34
0.236894472361809,272065.43324935,7435.937649236399,4.213084461927428e+34
0.236894472361809,278434.86650614475,7381.986181161219,1.2551723011825496e+35
0.236894472361809,284953.4171260982,7326.771633572753,3.795365522000887e+35
0.236894472361809,291624.57615576003,7270.2644360086215,1.1645666450791058e+36
0.236894472361809,298451.9163719754,7212.43432572046,3.6252316189688243e+36
0.236894472361809,305439.09419530263,7153.250331466543,1.1446007188596352e+37
0.236894472361809,312589.8516482341,7092.680756924942,3.6642946888381377e+37
0.236894472361809,319908.01835925475,7030.693163718392,1.1890507198443293e+38
0.236894472361809,327397.5136138218,6967.254354041734,3.909513463815748e+38
0.236894472361809,335062.34845336044,6902.330352882643,1.3019022746285094e+39
0.236894472361809,342906.6278234001,6835.886389826116,4.389040661324277e+39
0.236894472361809,350934.5527719985,6767.8868804329995,1.4971961257237276e+40
0.236894472361809,359150.422699641,6698.295407182506,5.164959975890919e+40
0.236894472361809,367558.6376618056,6627.074699968637,1.8008332066582405e+41
0.236894472361809,376163.7007254393,6554.186616139941,6.341820029380336e+41
0.236894472361809,384970.22038059775,6479.592120072042,2.2541307490542668e+42
0.236894472361809,393982.9130085527,6403.251262261844,8.080418078659805e+42
0.236894472361809,403206.6054076735,6325.123157932377,2.918874137373536e+43
0.236894472361809,412646.2373784472,6245.165965136715,1.0615294230006137e+44
0.236894472361809,422306.8643690161,6163.336862349292,3.8829492621268224e+44
0.236894472361809,432193.66018265294,6079.592025532575,1.427086542506276e+45
0.236894472361809,442311.9197486164,5993.886604666894,5.263930862057422e+45
0.236894472361809,452667.061957886,5906.174699730709,1.9463391589852714e+46
0.236894472361809,463264.632565276,5816.409336118631,7.204698098266767e+46
0.236894472361809,474110.3071594974,5724.5424394838765,2.666269487758128e+47
0.236894472361809,485209.89420274814,5630.524809991835,9.850207533780271e+47
0.236894472361809,496569.3381414728,5534.3060959707545,3.627107071149925e+48
0.236894472361809,508194.7225899414,5435.834766945656,1.3290050330680017e+49
0.236894472361809,520092.2735883635,5335.058086040894,4.837014903492591e+49
0.236894472361809,532268.3629372799,5231.922081736617,1.7454228147421735e+50
0.236894472361809,544729.5116100167,5126.371518964013,6.23215019434846e+50
0.236894472361809,557482.3932450257,5018.349869523892,2.1972736440121065e+51
0.236894472361809,570533.8377199951,4907.799281812635,7.632867634298679e+51
